"","Period 3"
"Intercept","0.078"
"",NA
"","[-1.389,-1.389]"
"Human Capital 3","0.024"
"",NA
"","[0.743,0.743]"
"Highest Grade Completed Mother","0"
"",NA
"","[0.595,0.595]"
"Income 3","0"
"",NA
"","[0.034,0.034]"
