"","coefficients","std_errors","t_values","p_values","r_squared","adj_r_squared","f_statistic","f_pvalue"
"(Intercept)",-0.0100845926892927,0.0189920221969751,-0.530990991096193,0.595436818124964,0.00424452515095297,0.0040453142927257,21.3066957731312,5.83828840682958e-10
"log(peducation)",0.169664892752739,0.0440987603339563,3.84738463094837,0.000120127687674021,0.00424452515095297,0.0040453142927257,21.3066957731312,5.83828840682958e-10
"log(income1)",0.119106584391948,0.0224193386567997,5.3126716276184,1.10352478816977e-07,0.00424452515095297,0.0040453142927257,21.3066957731312,5.83828840682958e-10
