"","coefficients","std_errors","t_values","p_values","r_squared","adj_r_squared","f_statistic","f_pvalue"
"(Intercept)",0.0185828619627454,0.0171104014872458,1.08605645382414,0.277480205993041,0.494873977220366,0.494722378774154,3264.37367654214,0
"log(hc2)",7068.22910099595,112.106171405223,63.0494201380482,0,0.494873977220366,0.494722378774154,3264.37367654214,0
"log(peducation)",0.0397423320634509,0.0397697022323667,0.999311783408488,0.31766786849018,0.494873977220366,0.494722378774154,3264.37367654214,0
"log(income2)",-0.287034484020759,0.02963658806576,-9.6851393076647,4.36000764289725e-22,0.494873977220366,0.494722378774154,3264.37367654214,0
