scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
parent_human_capital,low h,0.8,1,0.5759844254414287,0.8,0.6307606399097767,0.3429576490666969,0.2130983747462669,0.481729357693246,0.4841440361472692,-17.545212449331732
parent_human_capital,low h,0.8,1,0.578776817493336,0.8,0.6307681994874769,0.34294976913008063,0.21307946805983927,0.48256273388483145,0.48498158965439886,-17.539277968774844
parent_human_capital,low h,0.8,1,0.5816300216884137,0.8,0.6306506390373315,0.34307222980375535,0.21337337188007624,0.4836231295795181,0.48604730060462426,-17.533230840075543
parent_human_capital,low h,0.8,1,0.5845448028075416,0.8,0.6306096581488572,0.3431149153680887,0.21347581998119058,0.4845712636645578,0.4870001872315428,-17.527072411861123
parent_human_capital,low h,0.8,1,0.5875219444864789,0.8,0.6305271596243232,0.3432008381292882,0.21368204728185194,0.48560614548249287,0.48804025641617715,-17.520798375384572
parent_human_capital,low h,0.8,1,0.5905622495657936,0.8,0.6304048636065909,0.34332823314838856,0.21398779212708868,0.4867252173668591,0.489164937671707,-17.51440908151365
parent_human_capital,low h,0.8,1,0.5936665404503856,0.8,0.6303358536885677,0.3434001158483163,0.21416031313300793,0.48777142969491044,0.4902163941608761,-17.507902916577777
parent_human_capital,low h,0.8,1,0.5968356594788269,0.8,0.6302082627437993,0.3435330224285639,0.21447928955333267,0.48893393290985254,0.4913847244474321,-17.501279368556535
parent_human_capital,low h,0.8,1,0.600070469302753,0.8,0.630145418450769,0.34359849496778494,0.21463641430284128,0.49000430460553474,0.4924604614035663,-17.494539376185024
parent_human_capital,low h,0.8,1,0.6033718532765401,0.8,0.6300490343508824,0.34369889294799755,0.21487737149423405,0.4911489431921087,0.49361083751493195,-17.48768051607422
parent_human_capital,low h,0.8,1,0.6067407158575169,0.8,0.6299896558778222,0.3437607457493311,0.2150258180012146,0.4922484563132769,0.49471586196855516,-17.48070821880688
parent_human_capital,low h,0.8,1,0.6101779830169621,0.8,0.6299423409221101,0.3438100451082301,0.21514412403374125,0.4933451527674866,0.4958180556366181,-17.473614697216373
parent_human_capital,low h,0.8,1,0.6136846026621482,0.8,0.6298038973875689,0.34395424335899194,0.21549021304937951,0.49461462804419,0.49709389418462635,-17.466403382204494
parent_human_capital,low h,0.8,1,0.6172615450697004,0.8,0.6297213964634891,0.3440401846323606,0.21569646940711018,0.4958071107504005,0.49829235423527635,-17.45906958293906
parent_human_capital,low h,0.8,1,0.6209098033305457,0.8,0.6295936497935928,0.3441732355774233,0.21601580943789675,0.49709490192670946,0.4995866004917191,-17.451613215611953
parent_human_capital,low h,0.8,1,0.6246303938067362,0.8,0.6295047970739962,0.34426581789778726,0.21623798069881747,0.4983348942072579,0.5008328082594392,-17.444034531720522
parent_human_capital,low h,0.8,1,0.6284243566004422,0.8,0.6294598504871922,0.3443126448792225,0.2163503581388882,0.49951837894816725,0.5020222252422991,-17.43633026107325
parent_human_capital,low h,0.8,1,0.6322927560354111,0.8,0.6293436015258971,0.3444337485192429,0.21664099634181275,0.5008423585084864,0.5033528412777818,-17.428506418345695
parent_human_capital,low h,0.8,1,0.6362366811512086,0.8,0.629314370857721,0.3444641785050868,0.2167140461896041,0.5020362012778692,0.504552668208949,-17.420561095996465
parent_human_capital,low h,0.8,1,0.6402572462105554,0.8,0.6292220377069293,0.34456037079142987,0.21694489623272972,0.5033570707205843,0.5058801585372983,-17.41249600637452
parent_human_capital,low h,0.8,1,0.6443555912200942,0.8,0.6292885432254943,0.34449107154197983,0.21677859979495662,0.5044240957235885,0.5069525320253875,-17.404314935548804
parent_human_capital,low h,0.8,1,0.6485328824649206,0.8,0.6292421556072051,0.3445393830789567,0.21689455602649266,0.5057040157864604,0.5082388677142728,-17.396020385511832
parent_human_capital,low h,0.8,1,0.652790313057229,0.8,0.6292473197591053,0.3445340179459203,0.2168816660830199,0.5069142988429626,0.5094552173398417,-17.387606501521407
parent_human_capital,low h,0.8,1,0.6571291034994325,0.8,0.629158392393413,0.34462665580279134,0.2171039919626066,0.5083063596474968,0.5108542558781962,-17.379070989234
parent_human_capital,low h,0.8,1,0.6615505022621248,0.8,0.6291343723857111,0.34465166408744397,0.21716402390020825,0.5096059087618853,0.5121603190096282,-17.370417439261363
parent_human_capital,low h,0.8,1,0.6660557863772645,0.8,0.6291444595034477,0.34464120673972154,0.21713887820175135,0.5108660235149385,0.5134267501141664,-17.3616368768089
parent_human_capital,low h,0.8,1,0.6706462620469753,0.8,0.6290490245851907,0.3447406064885103,0.2173774487582641,0.5123290704279364,0.514897130580334,-17.35273810229181
parent_human_capital,low h,0.8,1,0.6753232652683625,0.8,0.6290567857135744,0.3447324771534364,0.21735798138737417,0.513632915686608,0.5162075113905621,-17.343715967494397
parent_human_capital,low h,0.8,1,0.6800881624747613,0.8,0.6289903669034118,0.3448016707316505,0.21752403895016492,0.515086180178827,0.5176680604013626,-17.334570939979663
parent_human_capital,low h,0.8,1,0.6849423511938463,0.8,0.629000844418304,0.3447907798954282,0.2174978786311128,0.5164257612287361,0.5190143561292272,-17.325302561756487
parent_human_capital,low h,0.8,1,0.6898872607230374,0.8,0.6289247252085539,0.3448700518377242,0.2176881494377689,0.5179372528841427,0.5205334241680855,-17.315909646588686
parent_human_capital,low h,0.8,1,0.6949243528226603,0.8,0.6289260589863956,0.3448686702525294,0.21768482617724677,0.5193340288758794,0.5219372015286166,-17.306396707470487
parent_human_capital,low h,0.8,1,0.7000551224273222,0.8,0.6288730734794167,0.3449238591245683,0.2178172836599618,0.5208470502881367,0.5234578069922636,-17.29675220254903
parent_human_capital,low h,0.8,1,0.7052810983759861,0.8,0.628793846707713,0.3450063832622607,0.21801534518994253,0.522427631731177,0.5250463111327571,-17.286983709891604
parent_human_capital,low h,0.8,1,0.7106038441612367,0.8,0.6288172855078303,0.3449819609335902,0.21795673823653963,0.5238488244321934,0.5264746275918325,-17.27709096078618
parent_human_capital,low h,0.8,1,0.7160249586982449,0.8,0.6287097203827254,0.3450940366389772,0.21822569237740175,0.525522888803369,0.5281570832455885,-17.26706831111952
parent_human_capital,low h,0.8,1,0.7215460771139571,0.8,0.6287025277568634,0.3451015217806728,0.21824366360730546,0.5270414940019714,0.5296833004844262,-17.25691329094833
parent_human_capital,low h,0.8,1,0.7271688715570458,0.8,0.628663464622192,0.3451421940392305,0.21834129479429992,0.5286385260696542,0.5312883377086615,-17.24662324546101
parent_human_capital,low h,0.8,1,0.7328950520291776,0.8,0.6286450644698545,0.3451613797883999,0.2183873224254414,0.5302211584358165,0.5328789030525718,-17.23621484381131
parent_human_capital,low h,0.8,1,0.7387263672381705,0.8,0.6286026941383722,0.345205505175324,0.21849323331409432,0.5318688800113927,0.534534883866916,-17.225674118429353
parent_human_capital,low h,0.8,1,0.7446646054736273,0.8,0.6285643184708413,0.3452454733338662,0.21858916312992605,0.5335322614546315,0.5362066030443363,-17.215011645567582
parent_human_capital,low h,0.8,1,0.7507115955056528,0.8,0.6284856522870383,0.34532743272863453,0.21878585084219532,0.5352907894076054,0.5379739456553563,-17.20420752520281
parent_human_capital,low h,0.8,1,0.7568692075072764,0.8,0.6283909769383762,0.3454260358165627,0.2190225146374742,0.5371015206939729,0.5397937532700675,-17.193265474711755
parent_human_capital,low h,0.8,1,0.7631393540012239,0.8,0.6283613300126418,0.34545693631524443,0.21909665828131025,0.5388193089715928,0.541520151997261,-17.182188738524744
parent_human_capital,low h,0.8,1,0.7695239908317001,0.8,0.6283154599700416,0.3455047016214663,0.21921131036486985,0.5405899284551235,0.543299646747887,-17.17096846967827
parent_human_capital,low h,0.8,1,0.7760251181618615,0.8,0.6284000543145905,0.345416577731912,0.21899981761936277,0.5421489346538929,0.5448664674977476,-17.159636999110802
parent_human_capital,low h,0.8,1,0.7826447814976824,0.8,0.6283682728707134,0.3454496995403586,0.21907929446740293,0.5439418288853197,0.5466683486489082,-17.148167469837848
parent_human_capital,low h,0.8,1,0.7893850727389358,0.8,0.6282371227163734,0.3455863173876907,0.2194071743219012,0.5459394588491397,0.5486759917745913,-17.136556370898496
parent_human_capital,low h,0.8,1,0.7962481312580323,0.8,0.6281754849218919,0.3456505096428225,0.21956124896377266,0.5478361118005383,0.5505821517384717,-17.124798063497316
parent_human_capital,low h,0.8,1,0.8032361450074849,0.8,0.6280997026043655,0.34572945646874365,0.21975071471062535,0.5497837450050163,0.5525395474950135,-17.112894352749848
parent_human_capital,low h,0.8,1,0.8103513516567865,0.8,0.6281860811032343,0.34563945759885734,0.21953473783912042,0.5514606152244378,0.5542248230613884,-17.100859928981215
