scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
public_input,low g,0.6,1,0.5,1.2,0.8561818096543852,0.40542930580449066,0.3695454908833146,0.4769495285897657,0.4793402480507034,-13.648476434902772
public_input,low g,0.6,1,0.5000203210855501,1.2,0.8561786064030266,0.40543151837399494,0.36955347328480254,0.4769598038317366,0.479350574797539,-13.648428959618608
public_input,low g,0.6,1,0.5000812892976928,1.2,0.8561748333274273,0.4054341317777913,0.36956289131260206,0.47698439386612945,0.4793752880899922,-13.648286527397193
public_input,low g,0.6,1,0.5001829195049198,1.2,0.8562058920916251,0.4054125493690755,0.3694852145455781,0.476985294818388,0.4793761935582928,-13.64804916145237
public_input,low g,0.6,1,0.5003252364947652,1.2,0.8562157747696861,0.4054057003180908,0.36946053791739003,0.4770226498501623,0.479413735832943,-13.647716916596401
public_input,low g,0.6,1,0.5005082749838822,1.2,0.8562017747645685,0.40541540510031016,0.3694955002521014,0.47709932256218346,0.4794907928685326,-13.647289681717824
public_input,low g,0.6,1,0.500732079632158,1.2,0.8561855115693754,0.4054267223540129,0.3695362087152926,0.4771921827618207,0.47958411853185745,-13.646767389323623
public_input,low g,0.6,1,0.5009967050608752,1.2,0.8561661015221826,0.4054401966407129,0.3695847232217572,0.47730212570238373,0.47969461256370344,-13.6461499694426
public_input,low g,0.6,1,0.5013022158749305,1.2,0.8561437159391666,0.4054557397696955,0.36964068196337585,0.47742900871555616,0.4798221315806261,-13.64543733939778
public_input,low g,0.6,1,0.5016486866891229,1.2,0.8561183506830164,0.4054733685838884,0.36970412545818243,0.47757286386073006,0.47996670780271583,-13.644629403730717
public_input,low g,0.6,1,0.502036202158526,1.2,0.8560906776440148,0.4054925984284151,0.369773334961362,0.47773296938496923,0.480127615859235,-13.643726059152023
public_input,low g,0.6,1,0.502464857012963,1.2,0.8560593532883365,0.4055143289344829,0.3698515972101466,0.4779107557710786,0.48030629340331327,-13.642727180908368
public_input,low g,0.6,1,0.5029347560956027,1.2,0.8560249982910229,0.405538176748321,0.36993746348535056,0.4781056213021484,0.4805021357019223,-13.641632634371996
public_input,low g,0.6,1,0.5034460144056994,1.2,0.8559876755035138,0.40556409443608943,0.3700307684784394,0.47831751749792895,0.4807150940318043,-13.640442272728755
public_input,low g,0.6,1,0.5039987571454999,1.2,0.8559473291504486,0.40559211091945907,0.37013163043558317,0.47854651970611783,0.4809452441183385,-13.639155936237444
public_input,low g,0.6,1,0.5045931197713469,1.2,0.856024828334131,0.4055382921914653,0.3699378827994342,0.4786627152027562,0.48106202204732756,-13.637774296111258
public_input,low g,0.6,1,0.5052292480490046,1.2,0.8559985442093696,0.4055565510569977,0.3700036060737455,0.47890436697122635,0.4813048851003279,-13.636297212197103
public_input,low g,0.6,1,0.5059072981132409,1.2,0.8559486711440294,0.4055911698937834,0.37012825582654285,0.47918530451003827,0.48158723084441324,-13.634723962101113
public_input,low g,0.6,1,0.5066274365316988,1.2,0.8558964916082951,0.40562743282461244,0.3702587632928679,0.4794827331806795,0.48188615038247035,-13.633054096998714
public_input,low g,0.6,1,0.507389840373095,1.2,0.855841181028559,0.4056658326070286,0.37039701740262265,0.4797975002646797,0.48220249524304487,-13.631287392136311
public_input,low g,0.6,1,0.5081946972797818,1.2,0.8557828649818856,0.4057063382560652,0.37054282565121544,0.4801295595058242,0.4825362189380622,-13.629423609618273
public_input,low g,0.6,1,0.5090422055447187,1.2,0.8558202843879015,0.40568034048024926,0.3704492510494368,0.48037257038113934,0.48278044791045893,-13.627463411846936
public_input,low g,0.6,1,0.5099325741928927,1.2,0.8557560030970909,0.4057249962866485,0.37060998888206986,0.48073922682068365,0.48314894222305477,-13.625406638786933
public_input,low g,0.6,1,0.5108660230672385,1.2,0.8556891404674399,0.40577141163023545,0.3707771086538688,0.481122790708609,0.4835344287329692,-13.623252086471902
