scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
parent_human_capital,low h,0.8,1,0.5,0.8,0.6315085147331093,0.2688351879289463,0.10561415588457332,0.5285923009700028,0.5312418809047336,-16.029866993721303
parent_human_capital,low h,0.8,1,0.5000203210855501,0.8,0.6315075759796356,0.26883534476655896,0.10561532048420938,0.5286004042570768,0.5312500248097032,-16.029815967461456
parent_human_capital,low h,0.8,1,0.5000812892976928,0.8,0.6315179296540414,0.2688231022984605,0.10558733765574169,0.5286073891286401,0.531257044693081,-16.02966290088612
parent_human_capital,low h,0.8,1,0.5001829195049198,0.8,0.6315812534612779,0.268823549928999,0.10552465843648058,0.5286078821508968,0.5312575401866221,-16.029407913573472
parent_human_capital,low h,0.8,1,0.5003252364947652,0.8,0.6315759284996947,0.26882348295134234,0.10552988695023835,0.5286630050923928,0.5313129394330122,-16.029051027314114
parent_human_capital,low h,0.8,1,0.5005082749838822,0.8,0.6315675245537469,0.26882493151419384,0.10554037682669223,0.5287359625257781,0.5313862625670541,-16.02859209881547
parent_human_capital,low h,0.8,1,0.500732079632158,0.8,0.6315572023051724,0.2688267193354589,0.10555327353788838,0.5288251924846795,0.5314759397929857,-16.028031071765113
parent_human_capital,low h,0.8,1,0.5009967050608752,0.8,0.6315452473652339,0.26882878650850023,0.1055682052070065,0.5289304926544948,0.5315817677820988,-16.027367878811937
parent_human_capital,low h,0.8,1,0.5013022158749305,0.8,0.6315923837194897,0.2688206359603683,0.10550933206344074,0.529008383994606,0.5316600495541771,-16.02660288840402
parent_human_capital,low h,0.8,1,0.5016486866891229,0.8,0.6315764738050158,0.2688233930913864,0.10552921224658071,0.529146363020816,0.531798720203134,-16.025735801069743
parent_human_capital,low h,0.8,1,0.502036202158526,0.8,0.6315585962245925,0.26882646993700127,0.10555152048468927,0.5293006801570767,0.5319538108572592,-16.02476634747405
parent_human_capital,low h,0.8,1,0.502464857012963,0.8,0.6315555804668731,0.2688270286405538,0.10555534077552448,0.5294593475447507,0.5321132735685236,-16.023694627604183
