scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
public_input_complements,low g,0.6,1,0.6615505022621248,1.2,0.8143556864683144,0.32472675997265443,0.23705411507261928,0.5458199282792427,0.5485558620552193,-17.541343868372188
public_input_complements,low g,0.6,1,0.6660557863772645,1.2,0.8144266167692124,0.3247188642247582,0.2369661299562654,0.5469908378987285,0.5497326408835971,-17.53201904171927
public_input_complements,low g,0.6,1,0.6706462620469753,1.2,0.8139595179323977,0.3247734415576267,0.23755111583207605,0.548405392848999,0.5511542863200627,-17.52260704339751
public_input_complements,low g,0.6,1,0.6753232652683625,1.2,0.8138237928556531,0.3247891556662606,0.23772078338346986,0.5496942310331979,0.5524495848325442,-17.51308849841821
public_input_complements,low g,0.6,1,0.6800881624747613,1.2,0.813682066871525,0.32480556410300154,0.23789795159095853,0.5510008111818547,0.5537627142414506,-17.503481071904595
public_input_complements,low g,0.6,1,0.6849423511938463,1.2,0.8134694094984644,0.32483015034030416,0.23816371523659266,0.5523529519572241,0.5551216326506615,-17.493775929997554
public_input_complements,low g,0.6,1,0.6898872607230374,1.2,0.8138010534359286,0.32479176469992665,0.2377491583159131,0.5534866282521299,0.5562609915216432,-17.483968738279493
public_input_complements,low g,0.6,1,0.6949243528226603,1.2,0.813309797654807,0.32484865320251605,0.23836329326262753,0.5549890624167189,0.5577709566688221,-17.474091250865897
public_input_complements,low g,0.6,1,0.7000551224273222,1.2,0.8131889098397047,0.32486268786200984,0.2385144959422365,0.5563475228037188,0.5591362263668486,-17.46410747119427
public_input_complements,low g,0.6,1,0.7052810983759861,1.2,0.8130334901649084,0.324880670076655,0.23870875720066642,0.557736119261082,0.5605317831929196,-17.454042756872656
public_input_complements,low g,0.6,1,0.7106038441612367,1.2,0.8128393177803108,0.3249031336044092,0.23895145080521304,0.5591568476943323,0.5619596330570772,-17.44388167827595
public_input_complements,low g,0.6,1,0.7160249586982449,1.2,0.8130026477165107,0.32492931650191514,0.2388446759276261,0.5604666317978779,0.5632759824807632,-17.433621356205997
