year,FIPS,school-level_code,student_population,total_expenditures,TCURELSC,TNONELSE,TCAPOUT,L12,M12,Q11,I86,V91,V92,total_expenditures_per_student,TCURELSC_per_student,TNONELSE_per_student,TCAPOUT_per_student,L12_per_student,M12_per_student,Q11_per_student,I86_per_student,V91_per_student,V92_per_student
2005,31149,2,75.0,1562000.0,1473000.0,,89000.0,,,,,,,20826.666666666668,19640.0,,1186.6666666666667,,,,,,
2005,31151,1,60.0,460000.0,448000.0,,12000.0,,,,,,,7666.666666666667,7466.666666666667,,200.0,,,,,,
2005,31155,1,143.0,1129000.0,930000.0,3000.0,12000.0,,,170000.0,14000.0,,,7895.104895104895,6503.4965034965035,20.97902097902098,83.91608391608392,,,1188.811188811189,97.9020979020979,,
2005,31157,1,345.0,2643000.0,2467000.0,,173000.0,,,,3000.0,,,7660.869565217391,7150.724637681159,,501.4492753623188,,,,8.695652173913043,,
2005,31159,1,9.0,78000.0,78000.0,,,,,,,,,8666.666666666666,8666.666666666666,,,,,,,,
2005,31161,1,534.0,4123000.0,3919000.0,,188000.0,,,8000.0,8000.0,,,7720.973782771535,7338.951310861423,,352.05992509363296,,,14.9812734082397,14.9812734082397,,
2005,31161,2,264.0,3802000.0,3415000.0,,377000.0,,,,10000.0,,,14401.515151515152,12935.60606060606,,1428.030303030303,,,,37.878787878787875,,
2005,31163,1,4.0,56000.0,46000.0,,,,,10000.0,,,,14000.0,11500.0,,,,,2500.0,,,
2005,31165,1,64.0,824000.0,751000.0,,24000.0,,,49000.0,,,,12875.0,11734.375,,375.0,,,765.625,,,
2005,31165,2,30.0,843000.0,808000.0,,35000.0,,,,,,,28100.0,26933.333333333332,,1166.6666666666667,,,,,,
2005,31167,1,9.0,59000.0,58000.0,,1000.0,,,,,,,6555.555555555556,6444.444444444444,,111.11111111111111,,,,,,
2005,31171,1,49.0,421000.0,316000.0,,65000.0,,,40000.0,,,,8591.836734693878,6448.9795918367345,,1326.530612244898,,,816.3265306122449,,,
2005,31171,2,67.0,1128000.0,963000.0,,149000.0,,,16000.0,,,,16835.82089552239,14373.134328358208,,2223.8805970149256,,,238.80597014925374,,,
2005,31175,1,55.0,525000.0,520000.0,,5000.0,,,,,,,9545.454545454546,9454.545454545454,,90.9090909090909,,,,,,
2005,32009,1,66.0,1716000.0,1639000.0,,77000.0,,,,,,,26000.0,24833.333333333332,,1166.6666666666667,,,,,,
2005,33001,1,977.0,17688000.0,9230000.0,,3715000.0,,,4277000.0,466000.0,410000.0,,18104.401228249742,9447.287615148414,,3802.4564994882294,,,4377.686796315251,476.97031729785056,419.6519959058342,
2005,33003,1,1416.0,25119000.0,17514000.0,,358000.0,,,6841000.0,406000.0,1593000.0,,17739.406779661018,12368.64406779661,,252.82485875706215,,,4831.214689265536,286.7231638418079,1125.0,
2005,33005,1,940.0,18536000.0,12706000.0,5000.0,103000.0,,,5686000.0,36000.0,870000.0,,19719.14893617021,13517.021276595744,5.319148936170213,109.57446808510639,,,6048.936170212766,38.297872340425535,925.531914893617,
2005,33007,1,280.0,5635000.0,3384000.0,3000.0,214000.0,,,1897000.0,137000.0,102000.0,,20125.0,12085.714285714286,10.714285714285714,764.2857142857143,,,6775.0,489.2857142857143,364.2857142857143,
2005,33009,1,2916.0,44536000.0,36694000.0,85000.0,1554000.0,,,5771000.0,432000.0,545000.0,,15272.976680384088,12583.676268861454,29.14951989026063,532.9218106995885,,,1979.0809327846364,148.14814814814815,186.89986282578874,
2005,33009,2,1209.0,16014000.0,15064000.0,3000.0,817000.0,,,96000.0,34000.0,835000.0,,13245.657568238214,12459.884201819686,2.4813895781637716,675.7650951199338,,,79.40446650124069,28.122415219189413,690.6534325889164,
2005,33011,1,8463.0,96640000.0,78719000.0,,2235000.0,,,14738000.0,948000.0,1997000.0,,11419.11851589271,9301.547914451141,,264.0907479617157,,,1741.4628382370317,112.0170152428217,235.9683327425263,
2005,33011,2,3615.0,45493000.0,38775000.0,14000.0,5122000.0,,,106000.0,1476000.0,1499000.0,,12584.50899031812,10726.141078838175,3.872752420470263,1416.8741355463346,,,29.322268326417703,408.298755186722,414.6611341632088,
2005,33013,1,3876.0,51245000.0,35394000.0,,1257000.0,,,13500000.0,1094000.0,1064000.0,,13221.104231166151,9131.578947368422,,324.3034055727554,,,3482.97213622291,282.249742002064,274.5098039215686,
2005,33015,1,17185.0,258144000.0,178443000.0,15000.0,24264000.0,,,51949000.0,3473000.0,6664000.0,,15021.472214140238,10383.648530695375,0.8728542333430317,1411.929007855688,,,3022.9269711958104,202.09485016002327,387.78004073319755,
2005,33015,2,1312.0,23260000.0,14408000.0,18000.0,7918000.0,,,215000.0,701000.0,514000.0,,17728.658536585364,10981.707317073171,13.71951219512195,6035.0609756097565,,,163.8719512195122,534.2987804878048,391.7682926829268,
2005,33017,1,1637.0,26927000.0,15987000.0,,2697000.0,,,7688000.0,555000.0,977000.0,,16448.99205864386,9766.035430665852,,1647.52596212584,,,4696.395846059866,339.034819792303,596.8234575442883,
2005,33019,1,1016.0,18709000.0,11620000.0,,116000.0,,,6881000.0,92000.0,470000.0,,18414.370078740158,11437.007874015748,,114.1732283464567,,,6772.63779527559,90.55118110236221,462.59842519685037,
2005,34001,1,16368.0,241669000.0,190485000.0,1609000.0,27789000.0,205000.0,,15034000.0,6547000.0,1038000.0,1564000.0,14764.7238514174,11637.646627565982,98.30156402737047,1697.7639296187683,12.524437927663735,,918.4995112414467,399.98778103616814,63.41642228739003,95.55229716520039
2005,34001,2,5718.0,76191000.0,70818000.0,20000.0,1098000.0,535000.0,,2259000.0,1461000.0,1244000.0,409000.0,13324.76390346275,12385.099685204617,3.497726477789437,192.02518363064007,93.56418328086744,,395.0682056663169,255.50891920251837,217.55858691850298,71.52850647079399
2005,34003,1,27149.0,414552000.0,334060000.0,1913000.0,35192000.0,133000.0,,35862000.0,7392000.0,5649000.0,16000.0,15269.51268923349,12304.68893881911,70.46300047883899,1296.2540056724004,4.898891303547092,,1320.932631036134,272.2752219234594,208.0739622085528,0.5893403071936352
2005,34003,2,9455.0,215522000.0,176059000.0,372000.0,29636000.0,59000.0,,4401000.0,4995000.0,4832000.0,,22794.500264410366,18620.729772607086,39.34426229508197,3134.4262295081967,6.240084611316764,,465.4680063458488,528.2919090428345,511.0523532522475,
2005,34005,1,26308.0,383719000.0,316813000.0,1017000.0,42815000.0,113000.0,,13238000.0,9723000.0,4788000.0,,14585.639349247378,12042.45856773605,38.657442603010495,1627.4517257108105,4.295271400334499,,503.1929451117531,369.5833966854189,181.9978713699255,
2005,34005,2,11468.0,179413000.0,159854000.0,577000.0,7044000.0,674000.0,,5063000.0,6201000.0,4748000.0,36000.0,15644.663411231251,13939.13498430415,50.31391698639693,614.2309033833275,58.77223578653645,,441.48936170212767,540.722009068713,414.02162539239623,3.1391698639693058
2005,34007,1,21162.0,300659000.0,245135000.0,1594000.0,20052000.0,547000.0,,29042000.0,4289000.0,8525000.0,154000.0,14207.494565731027,11583.734996692185,75.32369341272091,947.54749078537,25.848218504867216,,1372.365560911067,202.67460542481808,402.84472167091957,7.277194972119838
2005,34007,2,7687.0,113927000.0,95611000.0,152000.0,12277000.0,871000.0,,1768000.0,3248000.0,2520000.0,,14820.736308052556,12438.012228437621,19.77364381423182,1597.1120072850267,113.30818264602576,,229.99869910238064,422.5315467672694,327.82620007805383,
2005,34009,1,5396.0,105702000.0,79339000.0,506000.0,4462000.0,395000.0,,20127000.0,873000.0,604000.0,118000.0,19588.954781319495,14703.298739807266,93.77316530763528,826.9088213491475,73.20237212750186,,3729.9851742031133,161.7865085248332,111.93476649369903,21.868050407709415
2005,34009,2,1724.0,27132000.0,23696000.0,27000.0,986000.0,229000.0,,1610000.0,584000.0,205000.0,40000.0,15737.819025522042,13744.77958236659,15.661252900232018,571.9257540603248,132.830626450116,,933.8747099767982,338.7470997679814,118.90951276102088,23.201856148491878
2005,34011,1,4582.0,67480000.0,57786000.0,73000.0,3219000.0,117000.0,,4923000.0,1362000.0,706000.0,,14727.193365342646,12611.523352247927,15.931907463989525,702.5316455696203,25.534701003928415,,1074.4216499345264,297.25010912265384,154.08118725447403,
2005,34011,2,1416.0,19364000.0,17255000.0,1000.0,1285000.0,5000.0,,394000.0,424000.0,391000.0,,13675.141242937852,12185.734463276836,0.7062146892655368,907.4858757062146,3.531073446327684,,278.24858757062145,299.43502824858757,276.12994350282486,
2005,34013,1,3096.0,43829000.0,37276000.0,1000.0,5701000.0,,,126000.0,725000.0,845000.0,,14156.653746770025,12040.051679586564,0.32299741602067183,1841.40826873385,,,40.69767441860465,234.17312661498707,272.9328165374677,
2005,34013,2,1534.0,46472000.0,25113000.0,,20100000.0,,,182000.0,1077000.0,728000.0,,30294.65449804433,16370.925684485006,,13102.998696219036,,,118.64406779661017,702.0860495436766,474.5762711864407,
2005,34015,1,9618.0,121181000.0,102100000.0,685000.0,7819000.0,36000.0,,6304000.0,4237000.0,1077000.0,23000.0,12599.396964025786,10615.512580578083,71.22062798918694,812.9548762736536,3.7429819089207736,,655.4377209399044,440.5281763360366,111.97754210854647,2.3913495529216053
2005,34015,2,6924.0,124472000.0,85142000.0,358000.0,34029000.0,98000.0,,1580000.0,3265000.0,2058000.0,7000.0,17976.89196995956,12296.649335644137,51.70421721548238,4914.644714038128,14.15366839976892,,228.19179664933566,471.5482380127094,297.2270363951473,1.0109763142692085
2005,34017,1,1705.0,20597000.0,15344000.0,,157000.0,,,4861000.0,235000.0,447000.0,2000.0,12080.351906158357,8999.413489736071,,92.08211143695014,,,2851.026392961877,137.82991202346042,262.1700879765396,1.1730205278592376
2005,34017,2,696.0,6985000.0,6915000.0,,67000.0,,,,3000.0,,,10035.919540229885,9935.344827586207,,96.26436781609195,,,,4.310344827586207,,
2005,34019,1,15970.0,271710000.0,196036000.0,239000.0,64782000.0,,,1663000.0,8990000.0,1573000.0,40000.0,17013.77582968065,12275.266123982467,14.965560425798373,4056.48090169067,,,104.13274890419537,562.9304946775203,98.49718221665623,2.504696305572949
2005,34019,2,6983.0,129032000.0,114309000.0,,9899000.0,116000.0,,2806000.0,1902000.0,3257000.0,,18478.018043820706,16369.611914649864,,1417.585564943434,16.611771444937705,,401.8330230559931,272.3757697264786,466.41844479450094,
2005,34021,1,2119.0,47560000.0,20794000.0,10000.0,19638000.0,,,4149000.0,2969000.0,349000.0,,22444.54931571496,9813.119395941481,4.719207173194904,9267.579046720151,,,1957.9990561585653,1401.1326097215667,164.70033034450213,
2005,34023,1,1904.0,36684000.0,24531000.0,94000.0,1069000.0,41000.0,,10111000.0,838000.0,1213000.0,19000.0,19266.806722689074,12883.92857142857,49.36974789915966,561.4495798319327,21.53361344537815,,5310.399159663865,440.12605042016804,637.0798319327731,9.978991596638656
2005,34025,1,41586.0,581068000.0,494266000.0,2808000.0,43861000.0,225000.0,,21765000.0,18143000.0,14421000.0,1577000.0,13972.683114509691,11885.394123022172,67.52272399365171,1054.705910643005,5.4104746789785025,,523.3732506131871,436.27663155869766,346.77535709132883,37.9214158611071
2005,34025,2,15687.0,246736000.0,213054000.0,544000.0,22048000.0,592000.0,,5633000.0,4865000.0,9719000.0,9000.0,15728.692547969657,13581.56435264869,34.67839612417926,1405.4949958564416,37.738254605724485,,359.08714221967233,310.1294065149487,619.5575954612099,0.5737234652897304
2005,34027,1,20468.0,337291000.0,266525000.0,1074000.0,42563000.0,367000.0,,19962000.0,6800000.0,5527000.0,134000.0,16478.942739886654,13021.54582763338,52.47215165135822,2079.4899355090874,17.930427985147546,,975.2784834864178,332.22591362126246,270.031268321282,6.546804768418996
2005,34027,2,6691.0,123710000.0,105294000.0,956000.0,12917000.0,146000.0,,1281000.0,3116000.0,2644000.0,,18489.015094903603,15736.66118666866,142.87849349872963,1930.5036616350321,21.820355701688836,,191.4512031086534,465.70019429083845,395.15767448811835,
2005,34029,1,11500.0,206596000.0,144043000.0,355000.0,40772000.0,225000.0,,17559000.0,3642000.0,910000.0,9000.0,17964.869565217392,12525.478260869566,30.869565217391305,3545.391304347826,19.565217391304348,,1526.8695652173913,316.69565217391306,79.1304347826087,0.782608695652174
2005,34029,2,7864.0,113532000.0,105801000.0,433000.0,3682000.0,775000.0,,966000.0,1875000.0,2294000.0,,14436.927772126144,13453.84028484232,55.061037639877924,468.2095625635809,98.55035605289929,,122.8382502543235,238.42828077314343,291.70905391658187,
2005,34031,1,8195.0,109179000.0,99248000.0,535000.0,3302000.0,21000.0,,5227000.0,846000.0,3143000.0,12000.0,13322.635753508237,12110.799267846247,65.28370957901159,402.92861500915194,2.5625381330079318,,637.8279438682123,103.23367907260524,383.52654057352044,1.464307504575961
2005,34031,2,3151.0,52008000.0,47575000.0,227000.0,1684000.0,93000.0,,2113000.0,316000.0,2307000.0,,16505.23643287845,15098.381466201206,72.04062202475404,534.4335131704221,29.51443986036179,,670.5807680101555,100.28562361155188,732.148524278007,
2005,34033,1,2143.0,35222000.0,25317000.0,1000.0,1383000.0,79000.0,,7982000.0,460000.0,285000.0,,16435.837610825944,11813.812412505833,0.4666355576294914,645.3569762015866,36.86420905272982,,3724.6850209986,214.65235650956603,132.99113392440503,
2005,34035,1,6923.0,145786000.0,93174000.0,76000.0,30217000.0,146000.0,,17666000.0,4507000.0,1546000.0,11000.0,21058.211757908422,13458.616206846742,10.977899754441715,4364.726274736386,21.08912321248014,,2551.783908710097,651.0183446482739,223.31359237324858,1.5889065434060379
2005,34035,2,1821.0,50691000.0,26493000.0,76000.0,23542000.0,26000.0,,374000.0,180000.0,706000.0,,27836.90280065898,14548.599670510708,41.73531026908292,12928.061504667765,14.277869302581,,205.38165842943437,98.84678747940691,387.6990664470071,
2005,34037,1,9448.0,140204000.0,117700000.0,383000.0,11882000.0,,,7815000.0,2424000.0,1694000.0,608000.0,14839.542760372566,12457.66299745978,40.537679932260794,1257.6206604572396,,,827.1591871295512,256.5622353937341,179.29720575783236,64.35224386113462
2005,34037,2,4480.0,68689000.0,65724000.0,60000.0,1285000.0,170000.0,,684000.0,766000.0,1684000.0,81000.0,15332.36607142857,14670.535714285714,13.392857142857142,286.83035714285717,37.94642857142857,,152.67857142857142,170.98214285714286,375.89285714285717,18.080357142857142
2005,34039,1,1222.0,24928000.0,16528000.0,,2587000.0,26000.0,,5183000.0,604000.0,591000.0,,20399.345335515547,13525.368248772504,,2117.021276595745,21.27659574468085,,4241.407528641571,494.2716857610475,483.63338788870703,
2005,34041,1,8780.0,130285000.0,99962000.0,29000.0,5028000.0,82000.0,,20941000.0,4243000.0,1097000.0,109000.0,14838.838268792711,11385.193621867882,3.3029612756264237,572.6651480637813,9.339407744874716,,2385.0797266514805,483.25740318906605,124.94305239179954,12.414578587699317
2005,34041,2,3217.0,45347000.0,40700000.0,1000.0,3364000.0,178000.0,,990000.0,114000.0,675000.0,25000.0,14096.05222256761,12651.538700652782,0.3108486167236556,1045.6947466583774,55.33105377681069,,307.74013055641905,35.43674230649673,209.82281628846752,7.77121541809139
2005,36001,1,417.0,7935000.0,6211000.0,28000.0,233000.0,,,1267000.0,196000.0,52000.0,,19028.776978417267,14894.484412470025,67.1462829736211,558.7529976019184,,,3038.369304556355,470.0239808153477,124.70023980815348,
2005,36009,2,164.0,5913000.0,5635000.0,,87000.0,,,,191000.0,,,36054.87804878049,34359.756097560974,,530.4878048780488,,,,1164.6341463414635,,
2005,36021,2,270.0,9082000.0,7252000.0,1108000.0,3000.0,,,,719000.0,14000.0,,33637.03703703704,26859.25925925926,4103.7037037037035,11.11111111111111,,,,2662.962962962963,51.851851851851855,
2005,36029,2,127.0,4048000.0,3657000.0,148000.0,34000.0,,,,209000.0,,,31874.015748031496,28795.27559055118,1165.3543307086613,267.7165354330709,,,,1645.6692913385828,,
2005,36035,1,162.0,2876000.0,2601000.0,8000.0,76000.0,,,125000.0,66000.0,,,17753.086419753086,16055.555555555555,49.382716049382715,469.1358024691358,,,771.604938271605,407.4074074074074,,
2005,36041,1,56.0,2288000.0,1737000.0,5000.0,117000.0,,,429000.0,,,,40857.142857142855,31017.85714285714,89.28571428571429,2089.285714285714,,,7660.714285714285,,,
2005,36059,1,22066.0,336827000.0,309077000.0,1224000.0,15739000.0,,,6465000.0,4322000.0,2495000.0,14000.0,15264.524607994199,14006.93374422188,55.46995377503852,713.2692830599112,,,292.9846823166863,195.8669446206834,113.06988126529502,0.6344602555968458
2005,36059,2,19117.0,288482000.0,274476000.0,2500000.0,8370000.0,,,1787000.0,1349000.0,3002000.0,,15090.338442224198,14357.692106502067,130.77365695454307,437.83020348381024,,,93.4770099911074,70.56546529267145,157.03300727101532,
2005,36067,1,323.0,5777000.0,4890000.0,20000.0,139000.0,,,679000.0,49000.0,,13000.0,17885.44891640867,15139.318885448916,61.919504643962846,430.3405572755418,,,2102.167182662539,151.70278637770897,,40.247678018575854
2005,36071,1,653.0,20940000.0,11462000.0,33000.0,3826000.0,,,5294000.0,325000.0,40000.0,,32067.381316998468,17552.833078101074,50.535987748851454,5859.111791730475,,,8107.197549770291,497.7029096477795,61.25574272588055,
2005,36079,1,293.0,7264000.0,5860000.0,,55000.0,,,1059000.0,290000.0,9000.0,,24791.808873720136,20000.0,,187.7133105802048,,,3614.334470989761,989.7610921501706,30.716723549488055,
2005,36083,1,422.0,7659000.0,5896000.0,,16000.0,,,1675000.0,72000.0,7000.0,,18149.289099526068,13971.563981042655,,37.91469194312796,,,3969.1943127962086,170.61611374407582,16.587677725118482,
2005,36087,2,172.0,6769000.0,6117000.0,452000.0,55000.0,,,134000.0,11000.0,,,39354.651162790695,35563.95348837209,2627.906976744186,319.7674418604651,,,779.0697674418604,63.95348837209303,,
2005,36091,1,63.0,2256000.0,1717000.0,13000.0,68000.0,,,437000.0,21000.0,,,35809.52380952381,27253.968253968254,206.34920634920636,1079.3650793650793,,,6936.507936507936,333.3333333333333,,
2005,36103,1,3103.0,102259000.0,65283000.0,529000.0,5550000.0,,,28593000.0,2304000.0,423000.0,506000.0,32954.882371898166,21038.67225265872,170.4801804705124,1788.5916854656784,,,9214.631002255881,742.5072510473735,136.31969062197874,163.0679987109249
2005,36103,2,3639.0,59620000.0,49508000.0,200000.0,4022000.0,,,1135000.0,4755000.0,227000.0,,16383.621874141247,13604.836493542181,54.96015388843089,1105.2486946963452,,,311.8988733168453,1306.6776586974443,62.379774663369055,
2005,36109,2,174.0,5900000.0,5808000.0,,92000.0,,,,,,,33908.0459770115,33379.31034482759,,528.735632183908,,,,,,
2005,36111,2,102.0,3700000.0,3338000.0,,106000.0,,,,256000.0,,,36274.509803921566,32725.49019607843,,1039.2156862745098,,,,2509.8039215686276,,
2005,36113,1,170.0,3160000.0,2222000.0,9000.0,7000.0,,,897000.0,25000.0,12000.0,,18588.235294117647,13070.588235294117,52.94117647058823,41.1764705882353,,,5276.470588235294,147.05882352941177,70.58823529411765,
2005,36115,1,49.0,1653000.0,1129000.0,,39000.0,,,485000.0,,,,33734.69387755102,23040.816326530614,,795.9183673469388,,,9897.959183673469,,,
2005,36119,1,365.0,16251000.0,11784000.0,423000.0,165000.0,,,3664000.0,215000.0,,,44523.28767123288,32284.931506849316,1158.9041095890411,452.05479452054794,,,10038.356164383562,589.0410958904109,,
2005,36119,2,214.0,9342000.0,8610000.0,206000.0,4000.0,,,,522000.0,1000.0,,43654.20560747664,40233.64485981308,962.6168224299065,18.69158878504673,,,,2439.2523364485983,4.672897196261682,
2005,36121,1,205.0,3839000.0,3310000.0,2000.0,125000.0,,,362000.0,40000.0,,,18726.829268292684,16146.341463414634,9.75609756097561,609.7560975609756,,,1765.8536585365853,195.1219512195122,,
2005,37001,2,91.0,737000.0,734000.0,,3000.0,,,,,,,8098.9010989010985,8065.934065934066,,32.967032967032964,,,,,,
2005,37013,1,227.0,1531000.0,1315000.0,,216000.0,,,,,,,6744.493392070484,5792.951541850221,,951.5418502202643,,,,,,
2005,37019,1,515.0,3028000.0,3017000.0,,11000.0,,,,,,,5879.611650485437,5858.252427184466,,21.359223300970875,,,,,,
2005,37021,1,760.0,5314000.0,4898000.0,,416000.0,,,,,,,6992.105263157895,6444.736842105263,,547.3684210526316,,,,,,
2005,37023,1,77.0,931000.0,884000.0,,47000.0,,,,,,,12090.90909090909,11480.51948051948,,610.3896103896104,,,,,,
2005,37025,1,329.0,2325000.0,1954000.0,,371000.0,,,,,,,7066.869300911854,5939.209726443769,,1127.659574468085,,,,,,
2005,37031,1,176.0,1182000.0,1140000.0,,42000.0,,,,,,,6715.909090909091,6477.272727272727,,238.63636363636363,,,,,,
2005,37031,2,121.0,1009000.0,984000.0,5000.0,20000.0,,,,,,,8338.842975206611,8132.231404958678,41.32231404958678,165.28925619834712,,,,,,
2005,37035,1,71.0,557000.0,548000.0,,9000.0,,,,,,,7845.070422535211,7718.30985915493,,126.7605633802817,,,,,,
2005,37037,1,277.0,2002000.0,1977000.0,,25000.0,,,,,,,7227.436823104693,7137.184115523466,,90.25270758122744,,,,,,
2005,37039,1,81.0,707000.0,705000.0,,2000.0,,,,,,,8728.395061728395,8703.703703703704,,24.691358024691358,,,,,,
2005,37051,1,90.0,636000.0,636000.0,,,,,,,,,7066.666666666667,7066.666666666667,,,,,,,,
2005,37063,1,1385.0,10461000.0,9570000.0,5000.0,886000.0,,,,,,,7553.068592057762,6909.747292418772,3.6101083032490973,639.7111913357401,,,,,,
2005,37067,1,1372.0,9624000.0,9331000.0,,293000.0,,,,,,,7014.577259475219,6801.0204081632655,,213.55685131195335,,,,,,
2005,37069,1,273.0,1697000.0,1658000.0,,39000.0,,,,,,,6216.117216117216,6073.260073260073,,142.85714285714286,,,,,,
2005,37071,1,123.0,1275000.0,933000.0,23000.0,319000.0,,,,,,,10365.853658536585,7585.365853658536,186.9918699186992,2593.4959349593496,,,,,,
2005,37081,1,1194.0,6992000.0,6977000.0,,15000.0,,,,,,,5855.946398659967,5843.383584589615,,12.56281407035176,,,,,,
2005,37089,1,159.0,962000.0,844000.0,,118000.0,,,,,,,6050.314465408805,5308.176100628931,,742.1383647798742,,,,,,
2005,37097,1,571.0,3468000.0,3411000.0,,57000.0,,,,,,,6073.555166374781,5973.730297723292,,99.82486865148861,,,,,,
2005,37099,1,178.0,1154000.0,1153000.0,,1000.0,,,,,,,6483.146067415731,6477.528089887641,,5.617977528089888,,,,,,
2005,37107,1,398.0,4414000.0,4126000.0,10000.0,278000.0,,,,,,,11090.452261306533,10366.834170854272,25.12562814070352,698.4924623115578,,,,,,
2005,37119,1,2333.0,15302000.0,14449000.0,,853000.0,,,,,,,6558.9369909987145,6193.313330475782,,365.62366052293186,,,,,,
2005,37119,2,237.0,1830000.0,1567000.0,,263000.0,,,,,,,7721.518987341772,6611.814345991561,,1109.704641350211,,,,,,
2005,37125,1,202.0,1441000.0,1420000.0,,21000.0,,,,,,,7133.663366336634,7029.702970297029,,103.96039603960396,,,,,,
2005,37129,1,327.0,2263000.0,2203000.0,,60000.0,,,,,,,6920.489296636086,6737.0030581039755,,183.4862385321101,,,,,,
2005,37131,1,255.0,2562000.0,2190000.0,,372000.0,,,,,,,10047.058823529413,8588.235294117647,,1458.8235294117646,,,,,,
2005,37135,1,181.0,1280000.0,1260000.0,,20000.0,,,,,,,7071.823204419889,6961.325966850829,,110.49723756906077,,,,,,
2005,37135,2,76.0,832000.0,773000.0,,59000.0,,,,,,,10947.368421052632,10171.052631578947,,776.3157894736842,,,,,,
2005,37137,1,344.0,2875000.0,2721000.0,30000.0,124000.0,,,,,,,8357.558139534884,7909.883720930233,87.20930232558139,360.4651162790698,,,,,,
2005,37145,1,318.0,2142000.0,2128000.0,3000.0,11000.0,,,,,,,6735.8490566037735,6691.823899371069,9.433962264150944,34.59119496855346,,,,,,
2005,37155,1,111.0,792000.0,758000.0,,34000.0,,,,,,,7135.135135135135,6828.828828828829,,306.3063063063063,,,,,,
2005,37159,1,64.0,424000.0,422000.0,,2000.0,,,,,,,6625.0,6593.75,,31.25,,,,,,
2005,37165,2,197.0,1107000.0,1089000.0,,18000.0,,,,,,,5619.289340101523,5527.918781725888,,91.37055837563452,,,,,,
2005,37167,2,199.0,1110000.0,992000.0,,118000.0,,,,,,,5577.889447236181,4984.924623115578,,592.964824120603,,,,,,
2005,37171,1,232.0,1575000.0,1567000.0,,8000.0,,,,,,,6788.793103448276,6754.310344827586,,34.48275862068966,,,,,,
2005,37173,1,116.0,1033000.0,999000.0,,34000.0,,,,,,,8905.172413793103,8612.068965517241,,293.1034482758621,,,,,,
2005,37175,1,198.0,1414000.0,1412000.0,,2000.0,,,,,,,7141.414141414141,7131.313131313132,,10.1010101010101,,,,,,
2005,37179,1,600.0,3573000.0,3267000.0,,306000.0,,,,,,,5955.0,5445.0,,510.0,,,,,,
2005,37181,1,342.0,2527000.0,1987000.0,,540000.0,,,,,,,7388.888888888889,5809.941520467836,,1578.9473684210527,,,,,,
2005,37183,1,2214.0,15508000.0,15067000.0,,441000.0,,,,,,,7004.516711833785,6805.329719963866,,199.1869918699187,,,,,,
2005,37183,2,674.0,4685000.0,4596000.0,,89000.0,,,,,,,6951.038575667656,6818.991097922849,,132.0474777448071,,,,,,
2005,37191,1,90.0,774000.0,745000.0,,29000.0,,,,,,,8600.0,8277.777777777777,,322.22222222222223,,,,,,
2005,37193,1,149.0,1177000.0,1174000.0,,3000.0,,,,,,,7899.3288590604025,7879.194630872483,,20.13422818791946,,,,,,
2005,37195,1,671.0,5348000.0,4846000.0,,502000.0,,,,,,,7970.193740685544,7222.056631892698,,748.1371087928464,,,,,,
2005,38005,1,40.0,703000.0,634000.0,,5000.0,,,64000.0,,,,17575.0,15850.0,,125.0,,,1600.0,,,
2005,38005,2,194.0,3689000.0,3396000.0,,194000.0,,,99000.0,,,,19015.463917525773,17505.154639175256,,1000.0,,,510.30927835051546,,,
2005,38007,1,56.0,1781000.0,1472000.0,,34000.0,,,275000.0,,,,31803.571428571428,26285.714285714286,,607.1428571428571,,,4910.714285714285,,,
2005,38015,1,128.0,2036000.0,1063000.0,,35000.0,,,938000.0,,,,15906.25,8304.6875,,273.4375,,,7328.125,,,
2005,38017,1,196.0,2468000.0,1752000.0,,76000.0,,,640000.0,,,,12591.836734693878,8938.775510204081,,387.7551020408163,,,3265.3061224489797,,,
2005,38025,1,71.0,3031000.0,2917000.0,15000.0,48000.0,,,51000.0,,,,42690.140845070426,41084.50704225352,211.26760563380282,676.056338028169,,,718.3098591549295,,,
2005,38029,1,7.0,110000.0,73000.0,,2000.0,,,35000.0,,,,15714.285714285714,10428.57142857143,,285.7142857142857,,,5000.0,,,
2005,38033,1,42.0,607000.0,424000.0,,69000.0,,,113000.0,1000.0,,,14452.380952380952,10095.238095238095,,1642.857142857143,,,2690.4761904761904,23.80952380952381,,
2005,38035,1,271.0,3025000.0,2147000.0,,3000.0,,,875000.0,,,,11162.361623616236,7922.509225092251,,11.07011070110701,,,3228.782287822878,,,
2005,38037,1,147.0,1407000.0,1164000.0,,97000.0,,,146000.0,,,,9571.42857142857,7918.367346938776,,659.8639455782313,,,993.1972789115646,,,
2005,38043,1,19.0,719000.0,523000.0,,10000.0,,,186000.0,,,,37842.10526315789,27526.315789473683,,526.3157894736842,,,9789.473684210527,,,
2005,38043,2,38.0,690000.0,671000.0,,19000.0,,,,,,,18157.894736842107,17657.894736842107,,500.0,,,,,,
2005,38053,1,8.0,243000.0,187000.0,,,,,56000.0,,,,30375.0,23375.0,,,,,7000.0,,,
2005,38057,2,40.0,705000.0,621000.0,,8000.0,,,76000.0,,,,17625.0,15525.0,,200.0,,,1900.0,,,
2005,38059,1,58.0,676000.0,530000.0,,10000.0,,,136000.0,,,,11655.172413793103,9137.931034482759,,172.41379310344828,,,2344.8275862068967,,,
