FIPS,Year,student_pop,real_TCURELSC_per_student
09003,2011,137993.0,19542.17515784536
09003,2012,135837.0,20220.653513983743
09003,2013,135034.0,20265.97723010373
09003,2014,133085.0,21497.281212886664
09003,2015,131861.0,22402.544443629402
09003,2016,130676.0,22697.513450123948
09003,2017,129523.0,22605.445260686185
09003,2018,128515.0,24083.872420674306
09003,2019,127516.0,24237.07095343552
09003,2020,126292.0,24162.905130042567
09003,2021,121331.0,24965.362392037678
09003,2022,133425.0,23326.676007798378
09005,1990,23865.0,15176.763584721404
09005,1991,,15059.98488360461
09005,1992,,14943.206182487816
09005,1993,,14826.427481371022
09005,1994,,14709.648780254229
09005,1995,26684.0,14592.870079137434
09005,1996,27282.0,14626.754226301446
09005,1997,27690.0,14231.27844848911
09005,1998,27777.0,14595.474630936726
09005,1999,28145.0,15038.098934961652
09005,2000,28261.0,15108.081138244843
09005,2001,28568.0,15300.256920201355
09005,2002,28570.0,15945.574882357294
09005,2003,28708.0,15896.040268601357
09005,2004,28667.0,16071.408307045103
09005,2005,28601.0,16676.130744438542
09005,2006,28313.0,17082.70617737435
09005,2007,28310.0,17606.701885944538
09005,2008,27830.0,18126.66559105108
09005,2009,27176.0,18322.429418960062
09005,2010,26742.0,18521.402296990145
09005,2011,26086.0,18594.665057980594
09005,2012,25328.0,19299.058109831425
09005,2013,24604.0,19758.755949110677
09005,2014,23888.0,20959.120788873483
09005,2015,23174.0,21901.915687888115
09005,2016,22813.0,22145.55546390727
09005,2017,22496.0,22418.18473737889
09005,2018,22091.0,24287.761960266318
09005,2019,20907.0,24850.301176815818
09005,2020,20548.0,24470.241328216878
09005,2021,19774.0,26283.343486950274
09005,2022,20427.0,25184.429985418592
09007,1990,18988.0,15293.342932270154
09007,1991,,15384.855544073707
09007,1992,,15476.36815587726
09007,1993,,15567.880767680816
09007,1994,,15659.393379484369
09007,1995,20822.0,15750.905991287922
09007,1996,21245.0,15386.6057366583
09007,1997,21786.0,15091.792598737075
09007,1998,21938.0,15487.079630831273
09007,1999,22302.0,15792.919077572034
09007,2000,22562.0,15803.257630627044
09007,2001,22957.0,16139.436484904294
09007,2002,23147.0,16497.05112089819
09007,2003,23353.0,16706.7191982483
09007,2004,23464.0,16894.949599496988
09007,2005,23496.0,17402.448014735142
09007,2006,23620.0,17905.911742118424
09007,2007,23617.0,18235.425057989738
09007,2008,23570.0,18738.388424438548
09007,2009,23622.0,19157.648060088854
09007,2010,23470.0,19193.263412791628
09007,2011,23189.0,19468.781446618592
09007,2012,22598.0,20031.705787905776
09007,2013,22093.0,20408.07367037138
09007,2014,21568.0,21723.454377620055
09007,2015,21025.0,22656.05683614154
09007,2016,20554.0,23461.802766144137
09007,2017,20346.0,23568.90572435536
09007,2018,19886.0,24494.705758881806
09007,2019,19598.0,25192.937310445384
09007,2020,19227.0,25051.510403835182
09007,2021,18438.0,25930.922428276095
09007,2022,18204.0,26029.663524004605
09009,1990,105655.0,14825.14183870571
09009,1991,,14998.694011087655
09009,1992,,15172.246183469599
09009,1993,,15345.798355851544
09009,1994,,15519.350528233488
09009,1995,116657.0,15692.902700615434
09009,1996,118916.0,15583.577739245331
09009,1997,120718.0,14868.577400312948
09009,1998,123157.0,15158.540466520735
09009,1999,125095.0,15690.750713607515
09009,2000,126283.0,15805.847188029513
09009,2001,128330.0,16172.880375685449
09009,2002,129871.0,16465.715149155898
09009,2003,131174.0,16638.076470139335
09009,2004,131891.0,16868.431096543703
09009,2005,131941.0,17411.982321780735
09009,2006,130979.0,17803.750233705137
09009,2007,130968.0,18233.009701292263
09009,2008,130306.0,18769.833549650735
09009,2009,129080.0,19279.30352703481
09009,2010,128007.0,19725.90366469187
09009,2011,126268.0,19859.764095195213
09009,2012,125329.0,20021.957233835474
09009,2013,124747.0,20048.793491521326
09009,2014,123526.0,20789.308499914318
09009,2015,122714.0,21628.042328146104
09009,2016,121482.0,22083.21329094027
09009,2017,120980.0,22017.271235455897
09009,2018,119789.0,22961.458693977365
09009,2019,118863.0,23206.72814007672
09009,2020,118042.0,22497.526415202356
09009,2021,117263.0,22780.865084239773
09009,2022,117830.0,22735.44545178706
09011,1990,34616.0,14709.222797154345
09011,1991,,14870.568558366887
09011,1992,,15031.91431957943
09011,1993,,15193.26008079197
09011,1994,,15354.605842004512
09011,1995,37587.0,15515.951603217054
09011,1996,38277.0,16120.882550713042
09011,1997,38633.0,14970.258710772388
09011,1998,38575.0,15607.433067744272
09011,1999,39359.0,15766.249186440371
09011,2000,39635.0,15866.634924961172
09011,2001,40069.0,16288.385398528102
09011,2002,40486.0,16563.163921268388
09011,2003,40446.0,16690.154186505224
09011,2004,40421.0,16729.329624878967
09011,2005,40140.0,17323.33728336365
09011,2006,39634.0,18027.062094912635
09011,2007,41911.0,17735.416550434886
09011,2008,41457.0,18100.399213605055
09011,2009,40992.0,18437.477559315204
09011,2010,40272.0,18721.447481649728
09011,2011,39707.0,18712.210606305252
09011,2012,38724.0,19177.541227154044
09011,2013,38029.0,19426.833130686162
09011,2014,37388.0,20520.790093936124
09011,2015,36752.0,21236.301268057796
09011,2016,36163.0,21946.309282360067
09011,2017,35917.0,21992.42188071543
09011,2018,35776.0,22721.3260640193
09011,2019,35112.0,23105.517677771313
09011,2020,32524.0,24304.659145540823
09011,2021,31144.0,25224.48601847934
09011,2022,33292.0,23653.944269504234
09013,1990,18822.0,14626.069943751527
09013,1991,,14675.241249997269
09013,1992,,14724.412556243013
09013,1993,,14773.583862488755
09013,1994,,14822.755168734499
09013,1995,20513.0,14871.92647498024
09013,1996,20843.0,14932.401096942365
09013,1997,21256.0,14364.047259322204
09013,1998,21543.0,14655.53950921686
09013,1999,21909.0,14874.544076276734
09013,2000,22148.0,14825.100585118173
09013,2001,22655.0,15174.597027658581
09013,2002,22877.0,15545.137984834762
09013,2003,23141.0,15659.837283334487
09013,2004,23359.0,15761.767578711799
09013,2005,23389.0,16378.37488223019
09013,2006,23422.0,16714.20421666769
09013,2007,23140.0,17182.762165543045
09013,2008,22891.0,17699.130749426426
09013,2009,22717.0,18266.845981401555
09013,2010,22663.0,17954.612814725508
09013,2011,22476.0,18035.590218091038
09013,2012,22156.0,18601.804124118506
09013,2013,21513.0,19023.464514293
09013,2014,20714.0,20562.258593003313
09013,2015,20211.0,21616.135212766174
09013,2016,19770.0,22232.460087156906
09013,2017,19463.0,22469.962788014596
09013,2018,19282.0,22689.882366125425
09013,2019,18999.0,23291.810569811983
09013,2020,18750.0,23270.945598272432
09013,2021,17967.0,24033.014933174007
09013,2022,18168.0,23330.718338222425
09015,1990,16146.0,13704.045685831386
09015,1991,,13895.790369961356
09015,1992,,14087.535054091324
09015,1993,,14279.279738221294
09015,1994,,14471.024422351262
09015,1995,17219.0,14662.769106481232
09015,1996,17342.0,15357.875991945724
09015,1997,17283.0,14015.957435790573
09015,1998,17318.0,14497.780513984088
09015,1999,17222.0,15036.937072312508
09015,2000,17224.0,15175.33360026014
09015,2001,17086.0,15830.37504161035
09015,2002,17230.0,16502.91434323274
09015,2003,17277.0,16499.772322062207
09015,2004,17087.0,16695.03128112012
09015,2005,17286.0,17142.823484148324
09015,2006,17275.0,17561.118783024267
09015,2007,18394.0,17106.911039397914
09015,2008,18107.0,17792.465539974073
09015,2009,17759.0,18031.7512484464
09015,2010,17457.0,18298.119284900546
09015,2011,17127.0,18109.233260461602
09015,2012,16707.0,18475.766483756754
09015,2013,16427.0,18645.185206796403
09015,2014,16152.0,19753.384651932683
09015,2015,15742.0,20689.253122475162
09015,2016,15698.0,20978.41417836812
09015,2017,15632.0,21025.433638426544
09015,2018,15594.0,21893.48958993505
09015,2019,15375.0,22029.501615441404
09015,2020,14085.0,23666.057765704023
09015,2021,13251.0,24844.69156047895
09015,2022,13453.0,24941.16149082491
10001,1990,18608.0,11980.625498747208
10001,1991,,12167.239940379333
10001,1992,,12353.854382011457
10001,1993,,12540.468823643583
10001,1994,,12727.083265275707
10001,1995,20494.0,12913.697706907833
10001,1996,20647.0,12746.90336620736
10001,1997,20915.0,13270.739725134072
10001,1998,20921.0,13736.153859273829
10001,1999,24680.0,13575.730461012063
10001,2000,24976.0,13920.780647986661
10001,2001,25011.0,14609.535007402119
10001,2002,24980.0,15279.512057424357
10001,2003,25427.0,15881.27233551449
10001,2004,25912.0,16600.696301877793
10001,2005,22730.0,16958.696060030947
10001,2006,27372.0,16876.184830343725
10001,2007,24052.0,17134.404596609824
10001,2008,24084.0,17350.806488829992
10001,2009,24764.0,17005.86844923247
10001,2010,25201.0,16713.259008188445
10001,2011,25704.0,16298.691207284788
10001,2012,25499.0,17446.839799350866
10001,2013,24591.0,17328.88043549513
10001,2014,25706.0,17320.969496426973
10001,2015,26142.0,17202.10786356553
10001,2016,26156.0,17832.005078944003
10001,2017,26510.0,18283.27395692975
10001,2018,26564.0,18045.642242364334
10001,2019,27492.0,17949.054007273142
10001,2020,27852.0,18942.332080259697
10001,2021,27280.0,18633.540388270336
10001,2022,27735.0,19697.1891054302
10003,1990,56186.0,14101.547782751173
10003,1991,,14138.500804743913
10003,1992,,14175.453826736653
10003,1993,,14212.406848729392
10003,1994,,14249.359870722132
10003,1995,62414.0,14286.312892714872
10003,1996,63440.0,14177.560921244483
10003,1997,64609.0,14707.596238987082
10003,1998,65607.0,14862.16594967058
10003,1999,66872.0,15038.61363481957
10003,2000,67328.0,15447.658731957925
10003,2001,67932.0,16673.769533964813
10003,2002,68647.0,17080.28489764629
10003,2003,69026.0,17312.479669373948
10003,2004,69892.0,17579.828774956703
10003,2005,70557.0,18302.310600640463
10003,2006,71336.0,19059.466038710358
10003,2007,71763.0,18507.669913765883
10003,2008,71610.0,18371.595898862008
10003,2009,73305.0,18492.94891937157
10003,2010,73852.0,18410.49209589629
10003,2011,75283.0,18392.033272224384
10003,2012,75039.0,19766.134489362437
10003,2013,75397.0,19240.117925020724
10003,2014,76595.0,19162.595737641543
10003,2015,77588.0,19624.409022173968
10003,2016,78034.0,20149.346350770058
10003,2017,78428.0,20711.895529892663
10003,2018,78051.0,20867.903869817528
10003,2019,78542.0,21694.084370307784
10003,2020,78832.0,22154.964570086875
10003,2021,77876.0,21486.080143120664
10003,2022,78680.0,21885.39387086665
10005,1990,38722.0,6658.742220513021
10005,1991,,7898.529764079728
10005,1992,,9138.317307646435
10005,1993,,10378.104851213144
10005,1994,,11617.89239477985
10005,1995,23905.0,12857.679938346559
10005,1996,24374.0,12710.566277505402
10005,1997,24721.0,13609.43131078979
10005,1998,24900.0,14225.00554767844
10005,1999,21320.0,14896.444826627754
10005,2000,21692.0,15003.514900207958
10005,2001,21828.0,15672.019498492386
10005,2002,21329.0,16783.383681215324
10005,2003,21889.0,16654.088333752432
10005,2004,21973.0,17463.799131016727
10005,2005,25820.0,17597.54238358372
10005,2006,22221.0,18522.490270092745
10005,2007,26439.0,18601.786572619076
10005,2008,26880.0,18189.285702163084
10005,2009,27361.0,18384.627293945443
10005,2010,27742.0,18257.819520993682
10005,2011,28412.0,17866.336980245662
10005,2012,28408.0,18656.31580980709
10005,2013,28630.0,17937.817815792627
10005,2014,29384.0,18014.641212018603
10005,2015,30308.0,18296.952895904902
10005,2016,30651.0,18881.089468150967
10005,2017,31326.0,18278.577279652945
10005,2018,31678.0,18053.99490559362
10005,2019,32371.0,18313.047662672525
10005,2020,33244.0,20182.977101955003
10005,2021,32936.0,19021.175795422412
10005,2022,33520.0,18724.540895072958
11001,1990,81301.0,16788.552590394716
11001,1991,,16921.58334060113
11001,1992,,17054.614090807543
11001,1993,,17187.64484101396
11001,1994,,17320.675591220373
11001,1995,80450.0,17453.706341426787
11001,1996,79802.0,17379.918447571803
11001,1997,78648.0,16090.71544442052
11001,1998,77111.0,16670.50136604381
11001,1999,71889.0,18560.500773740863
11001,2000,70762.0,20330.85858668501
11001,2001,68925.0,19896.09515081636
11001,2002,68449.0,23870.366830495866
11001,2003,67522.0,23581.825375023887
11001,2004,75146.0,21851.40290185966
11001,2005,75435.0,21567.753487552334
11001,2006,74406.0,20736.746554712987
11001,2007,73305.0,22308.947675821244
11001,2008,77698.0,22978.572270279055
11001,2009,68225.0,23887.4775480689
11001,2010,69433.0,22579.839941371592
11001,2011,70843.0,24128.71572868323
11001,2012,73584.0,23564.739261334045
11001,2013,74469.0,24654.89266540618
11001,2014,76051.0,25675.697767174996
11001,2015,77739.0,26759.85105919981
11001,2016,82124.0,26851.10185234726
11001,2017,84856.0,27469.43978695463
11001,2018,85641.0,28073.382025933013
11001,2019,86579.0,28022.885056159597
11001,2020,89842.0,28236.254461893113
11001,2021,89854.0,28533.509019393823
11001,2022,88519.0,29917.474683578963
12001,1990,25712.0,9750.693250745735
12001,1991,,9797.586220531235
12001,1992,,9844.479190316735
12001,1993,,9891.372160102235
12001,1994,,9938.265129887735
12001,1995,28812.0,9985.158099673235
12001,1996,29166.0,9729.12371925644
12001,1997,29648.0,9883.31732652715
12001,1998,30062.0,10226.333104996054
12001,1999,29674.0,10828.915532323677
12001,2000,29922.0,10298.136178785737
12001,2001,29712.0,11071.053553820555
12001,2002,29679.0,11045.615942090271
12001,2003,29345.0,11475.572292476736
12001,2004,29448.0,11911.777662417151
12001,2005,29259.0,12167.550154600178
12001,2006,29109.0,12253.873601873609
12001,2007,28998.0,13002.469228469196
12001,2008,28378.0,13477.455338845988
12001,2009,27546.0,12917.574966490349
12001,2010,27783.0,12924.436231029025
12001,2011,27513.0,13063.26001117722
12001,2012,27480.0,12128.760762059415
12001,2013,27826.0,11897.922326737043
12001,2014,28157.0,12049.585282617641
12001,2015,28689.0,12071.584278300887
12001,2016,29305.0,11876.184296266518
12001,2017,29475.0,11983.501536987575
12001,2018,29764.0,11879.337585552954
12001,2019,29845.0,12364.932105763985
12001,2020,29761.0,12735.598584379324
12001,2021,28300.0,13063.836710675407
12001,2022,28808.0,11949.37920672546
12003,1990,4123.0,10378.901742489596
12003,1991,,10214.67151725804
12003,1992,,10050.441292026484
12003,1993,,9886.21106679493
12003,1994,,9721.980841563372
12003,1995,4647.0,9557.750616331818
12003,1996,4635.0,9328.12640462064
12003,1997,4630.0,9764.92173551546
12003,1998,4733.0,9616.965996816534
12003,1999,4731.0,10083.217209318103
12003,2000,4598.0,9840.848866055763
12003,2001,4566.0,10163.373963478183
12003,2002,4490.0,9832.492157349086
12003,2003,4525.0,10558.035853954187
12003,2004,4606.0,10868.244629499859
12003,2005,4775.0,10989.39544505398
12003,2006,4903.0,11424.28181188608
12003,2007,4974.0,12295.293625484488
12003,2008,4959.0,12573.474590684733
12003,2009,5065.0,11625.615821570656
12003,2010,5169.0,11508.10787931487
12003,2011,5004.0,11811.159896607684
12003,2012,5050.0,10910.485544213841
12003,2013,4982.0,10998.84629102647
12003,2014,4985.0,11280.409116589506
12003,2015,4936.0,11419.341763240192
12003,2016,5002.0,10914.44123019487
12003,2017,5004.0,11153.468489274346
12003,2018,5044.0,11068.460191772092
12003,2019,5060.0,11249.23712036481
12003,2020,5047.0,11429.76188404945
12003,2021,4943.0,11287.244589739246
12003,2022,4969.0,11158.70779449226
12005,1990,21222.0,10255.515891463185
12005,1991,,10237.475033864537
12005,1992,,10219.434176265891
12005,1993,,10201.393318667244
12005,1994,,10183.352461068598
12005,1995,24802.0,10165.31160346995
12005,1996,25228.0,9951.482041077044
12005,1997,25665.0,10192.270139465489
12005,1998,26036.0,10086.029693503722
12005,1999,25936.0,10233.921652348421
12005,2000,25812.0,10174.649930079626
12005,2001,25755.0,10985.70629297949
12005,2002,26068.0,10478.599447970468
12005,2003,26440.0,10863.435713718894
12005,2004,26708.0,11123.44403715495
12005,2005,27147.0,11592.18003137498
12005,2006,27618.0,11775.597266292356
12005,2007,27005.0,12781.766792812701
12005,2008,26236.0,12752.253985948766
12005,2009,25958.0,12284.746764699838
12005,2010,25897.0,11966.811280458156
12005,2011,25935.0,12176.291411525568
12005,2012,26346.0,10950.28867208408
12005,2013,26634.0,10616.002616181124
12005,2014,27053.0,11066.847706368302
12005,2015,27641.0,11376.944345837312
12005,2016,27781.0,11342.698114276749
12005,2017,28024.0,11161.543400101982
12005,2018,28076.0,11230.505679054568
12005,2019,28129.0,10941.16205246415
12005,2020,25109.0,13153.68198896714
12005,2021,25280.0,12666.880205834832
12005,2022,26199.0,11551.548068523874
12007,1990,4109.0,10238.176233980557
12007,1991,,10128.544522251397
12007,1992,,10018.912810522237
12007,1993,,9909.281098793075
12007,1994,,9799.649387063915
12007,1995,4116.0,9690.017675334755
12007,1996,4119.0,9781.20937904629
12007,1997,4192.0,9899.039081390878
12007,1998,4150.0,10222.53793019782
12007,1999,4162.0,10318.11169250301
12007,2000,4099.0,10361.418090069816
12007,2001,4161.0,11142.9055613823
12007,2002,4097.0,10492.011169981948
12007,2003,4034.0,11904.515789506062
12007,2004,3909.0,12358.078632114937
12007,2005,3831.0,12341.400263080082
12007,2006,3779.0,12656.783704392928
12007,2007,3683.0,13669.3581688094
12007,2008,3576.0,13921.46973050836
12007,2009,3403.0,13817.415067642032
12007,2010,3275.0,13794.729747702007
12007,2011,3278.0,13236.486323976556
12007,2012,3354.0,12144.896230411521
12007,2013,3275.0,12354.733737881623
12007,2014,3239.0,12721.360890593718
12007,2015,3199.0,12710.077942451211
12007,2016,3206.0,11907.395781715431
12007,2017,3225.0,11982.36017548286
12007,2018,3214.0,13858.733701245908
12007,2019,3162.0,14359.00050742919
12007,2020,3072.0,13505.02801312847
12007,2021,2791.0,13226.034982885541
12007,2022,2867.0,11849.134112490816
12009,1990,53924.0,9986.45019118501
12009,1991,,9942.78104013825
12009,1992,,9899.11188909149
12009,1993,,9855.44273804473
12009,1994,,9811.77358699797
12009,1995,64595.0,9768.10443595121
12009,1996,65621.0,9315.52829966144
12009,1997,66663.0,9376.336912679335
12009,1998,67879.0,9508.920451507523
12009,1999,68681.0,9727.71730855893
12009,2000,69661.0,9719.235375639058
12009,2001,70597.0,10211.578413895744
12009,2002,71781.0,10378.468672500061
12009,2003,72601.0,10656.896307505502
12009,2004,73901.0,10950.405538382014
12009,2005,74824.0,11324.328043251247
12009,2006,75233.0,11756.833861065528
12009,2007,74785.0,12712.556543201774
12009,2008,74369.0,12674.174321152013
12009,2009,73098.0,12437.511580168622
12009,2010,72412.0,11864.977266994587
12009,2011,71866.0,11714.19189390626
12009,2012,71792.0,10961.949890978603
12009,2013,71228.0,10978.083520730417
12009,2014,71232.0,10994.059221538762
12009,2015,72285.0,11348.10385460883
12009,2016,72704.0,11499.080259849172
12009,2017,73444.0,11169.663076964682
12009,2018,73524.0,11425.031959279084
12009,2019,73734.0,11630.415620425109
12009,2020,73962.0,11526.350620947878
12009,2021,70996.0,11557.198605765514
12009,2022,72497.0,11465.958659389233
12011,1990,150668.0,11513.196234074025
12011,1991,,11374.722817729398
12011,1992,,11236.249401384774
12011,1993,,11097.775985040147
12011,1994,,10959.302568695522
12011,1995,199255.0,10820.829152350896
12011,1996,208359.0,10574.906412155022
12011,1997,218608.0,10379.504335957878
12011,1998,224799.0,10765.949897130815
12011,1999,231187.0,10940.18905490809
12011,2000,241094.0,10562.834879508371
12011,2001,251129.0,10731.770736562334
12011,2002,262055.0,10638.871149611216
12011,2003,267925.0,11038.60654785653
12011,2004,272835.0,11634.29161671092
12011,2005,274591.0,12175.78370355224
12011,2006,271630.0,12553.401064974012
12011,2007,262813.0,13495.829168537917
12011,2008,258893.0,13584.760494117685
12011,2009,256351.0,13924.650000664084
12011,2010,256137.0,13790.032258312869
12011,2011,256472.0,12866.929936458504
12011,2012,258478.0,11271.615983502938
12011,2013,261673.0,11254.803561806115
12011,2014,264186.0,11674.258221537126
12011,2015,267847.0,11864.189874349173
12011,2016,270724.0,11847.105361531336
12011,2017,273483.0,11981.775623509133
12011,2018,273529.0,12230.710420222218
12011,2019,272543.0,12432.096973398655
12011,2020,270587.0,12614.204673064467
12011,2021,260235.0,12441.825249989151
12011,2022,256037.0,12628.196250071795
12013,1990,2198.0,9811.905556334174
12013,1991,,9809.505319897207
12013,1992,,9807.105083460241
12013,1993,,9804.704847023273
12013,1994,,9802.304610586307
12013,1995,2288.0,9799.90437414934
12013,1996,2279.0,9858.506849221149
12013,1997,2288.0,9684.849766231218
12013,1998,2282.0,9890.020622718966
12013,1999,2268.0,10033.864611230865
12013,2000,2213.0,10145.702482287139
12013,2001,2232.0,10470.762397642075
12013,2002,2212.0,10607.25111624262
12013,2003,2174.0,11019.576588622862
12013,2004,2225.0,11577.674688817195
12013,2005,2313.0,11317.426336491037
12013,2006,2274.0,12306.453696664332
12013,2007,2227.0,13706.501793898295
12013,2008,2229.0,13601.42382816858
12013,2009,2246.0,13339.07444856621
12013,2010,2233.0,13101.251749049474
12013,2011,2249.0,13277.982611989188
12013,2012,2225.0,12343.669171833379
12013,2013,2264.0,11965.054245545143
12013,2014,2278.0,12209.39215669011
12013,2015,2273.0,12483.856532322729
12013,2016,2204.0,12549.757516560763
12013,2017,2183.0,12483.453790203646
12013,2018,2237.0,12677.923872230542
12013,2019,2180.0,14734.95285622242
12013,2020,2133.0,13791.994824701434
12013,2021,2062.0,12800.93102403864
12013,2022,2103.0,12675.791795605232
12015,1990,11832.0,10925.614453270993
12015,1991,,10900.294498347
12015,1992,,10874.974543423008
12015,1993,,10849.654588499014
12015,1994,,10824.334633575021
12015,1995,15092.0,10799.014678651029
12015,1996,15593.0,10233.330652843691
12015,1997,16088.0,10360.695270974586
12015,1998,16294.0,10585.111076109895
12015,1999,16557.0,10815.273313215774
12015,2000,16753.0,10559.693015062361
12015,2001,17170.0,10941.534529222166
12015,2002,17322.0,10454.74176943649
12015,2003,17714.0,11238.072963660685
12015,2004,18298.0,11546.139237926414
12015,2005,17507.0,12254.64931241675
12015,2006,17907.0,12650.418017486856
12015,2007,17888.0,13302.714478050482
12015,2008,17795.0,13782.183671490027
12015,2009,17370.0,13672.135250138586
12015,2010,16940.0,13351.019684633053
12015,2011,16640.0,13901.247888176214
12015,2012,16424.0,12990.242835297595
12015,2013,16355.0,12157.91803476525
12015,2014,16264.0,12384.368492755479
12015,2015,16135.0,12753.628506755336
12015,2016,16061.0,12833.923563163073
12015,2017,15923.0,12382.109098515484
12015,2018,15901.0,12395.574503541475
12015,2019,16008.0,12292.294430008717
12015,2020,16030.0,13398.085427848997
12015,2021,15284.0,14234.206556685074
12015,2022,16400.0,12956.50757168384
12017,1990,11023.0,10619.381026962104
12017,1991,,10513.623578786452
12017,1992,,10407.8661306108
12017,1993,,10302.108682435148
12017,1994,,10196.351234259497
12017,1995,13566.0,10090.593786083844
12017,1996,13934.0,10167.470726953854
12017,1997,14194.0,10257.403710919065
12017,1998,14601.0,10609.503715552815
12017,1999,14627.0,11145.236190133752
12017,2000,14896.0,10303.838632059473
12017,2001,15199.0,10618.192490054695
12017,2002,15238.0,10707.574043298531
12017,2003,15355.0,11418.579682979414
12017,2004,15517.0,12204.872217582008
12017,2005,15720.0,11990.87462619203
12017,2006,15812.0,12258.525053819982
12017,2007,16087.0,12930.557372599138
12017,2008,16170.0,12980.02247096798
12017,2009,16030.0,13016.210538988104
12017,2010,16082.0,13108.577013831566
12017,2011,15675.0,13482.50919948151
12017,2012,15539.0,12360.329541754383
12017,2013,15307.0,11962.461049079971
12017,2014,15070.0,11924.761548021168
12017,2015,15126.0,11913.41498361267
12017,2016,15250.0,11899.55903152637
12017,2017,15338.0,12099.167664618362
12017,2018,15542.0,11843.975515897744
12017,2019,15470.0,11993.773819912805
12017,2020,15611.0,12094.997301624178
12017,2021,15413.0,12085.378906203709
12017,2022,15691.0,12014.891637892026
12019,1990,21017.0,8943.70389985128
12019,1991,,8913.4086764967
12019,1992,,8883.113453142118
12019,1993,,8852.818229787537
12019,1994,,8822.523006432955
12019,1995,23839.0,8792.227783078375
12019,1996,24875.0,8697.769289154103
12019,1997,25940.0,8908.802339860627
12019,1998,26755.0,9209.921461778375
12019,1999,27342.0,9593.287765125962
12019,2000,27609.0,9582.94598218007
12019,2001,28115.0,10025.99357880659
12019,2002,29063.0,9763.244061059308
12019,2003,29861.0,9957.973428795003
12019,2004,31370.0,10102.585258525853
12019,2005,32605.0,10398.33043992109
12019,2006,34169.0,10816.50594330489
12019,2007,35711.0,11792.689049951377
12019,2008,36093.0,12133.008271554056
12019,2009,35949.0,12554.642094254279
12019,2010,35956.0,11848.313306021711
12019,2011,35812.0,11793.559027114425
12019,2012,35659.0,10947.402234853282
12019,2013,35244.0,10911.369314054415
12019,2014,35523.0,10890.772195212021
12019,2015,35835.0,11092.502159924965
12019,2016,36638.0,10947.857878041701
12019,2017,37051.0,10635.407025990255
12019,2018,37521.0,10539.531413947509
12019,2019,38284.0,10695.003390355176
12019,2020,38698.0,11109.190552859143
12019,2021,38268.0,10923.992096639415
12019,2022,38593.0,10889.888494873367
12021,1990,19587.0,12515.180662063318
12021,1991,,12508.124614983222
12021,1992,,12501.068567903127
12021,1993,,12494.012520823031
12021,1994,,12486.956473742935
12021,1995,25157.0,12479.90042666284
12021,1996,26376.0,12276.516076009755
12021,1997,28177.0,12074.512720767943
12021,1998,29261.0,11969.260337868882
12021,1999,30790.0,12421.450346633306
12021,2000,32306.0,12028.074946896855
12021,2001,34203.0,12265.808726537382
12021,2002,36521.0,12460.688048752922
12021,2003,38110.0,13154.325761373218
12021,2004,40157.0,13857.849209728602
12021,2005,42105.0,14035.320178929554
12021,2006,43292.0,15381.174865811321
12021,2007,43144.0,15777.29328637833
12021,2008,42723.0,15514.24523377535
12021,2009,42534.0,15122.217169668073
12021,2010,42714.0,14979.466522140645
12021,2011,42919.0,14769.18561520678
12021,2012,43238.0,14200.114274281663
12021,2013,43789.0,13852.377738288038
12021,2014,44418.0,13938.289330765567
12021,2015,45228.0,14044.382365976608
12021,2016,45994.0,13621.564368194098
12021,2017,46416.0,13582.068443976796
12021,2018,46832.0,14214.969484090681
12021,2019,47436.0,14353.693313785501
12021,2020,47834.0,14775.479891733674
12021,2021,46329.0,14581.81802075472
12021,2022,47617.0,14085.737456115476
12023,1990,8013.0,9762.73358372785
12023,1991,,9770.755545156668
12023,1992,,9778.777506585486
12023,1993,,9786.799468014302
12023,1994,,9794.82142944312
12023,1995,8878.0,9802.843390871938
12023,1996,9137.0,9283.749994299733
12023,1997,9263.0,9470.801513205874
12023,1998,9400.0,9991.330088507424
12023,1999,9418.0,10523.859486300202
12023,2000,9444.0,10540.59088426565
12023,2001,9590.0,10760.078105907369
12023,2002,9586.0,10774.826820561673
12023,2003,9707.0,10798.359851139805
12023,2004,9790.0,11020.078861818765
12023,2005,9957.0,11548.939515860846
12023,2006,10188.0,11957.93257281848
12023,2007,10179.0,12712.891084034618
12023,2008,10050.0,12767.315849578878
12023,2009,9989.0,12941.673306055603
12023,2010,10041.0,12863.054236151309
12023,2011,9810.0,12604.94301106341
12023,2012,9762.0,11620.478296272348
12023,2013,9797.0,11265.422296623648
12023,2014,10137.0,10965.983880581343
12023,2015,10184.0,11218.862591019093
12023,2016,10175.0,11324.193223373255
12023,2017,10066.0,11389.879060514466
12023,2018,10187.0,11473.797792410835
12023,2019,10149.0,11750.899896818304
12023,2020,10192.0,11612.747663270999
12023,2021,9805.0,11742.84986020279
12023,2022,9923.0,11942.43523658252
12027,1990,3763.0,11537.389590467406
12027,1991,,11453.116113761307
12027,1992,,11368.842637055208
12027,1993,,11284.569160349109
12027,1994,,11200.29568364301
12027,1995,4381.0,11116.02220693691
12027,1996,4508.0,10338.440573240166
12027,1997,4616.0,10551.229243366659
12027,1998,4571.0,10929.997567227874
12027,1999,4640.0,10726.26303746275
12027,2000,4666.0,10920.619768989556
12027,2001,4618.0,11522.663584342921
12027,2002,4718.0,11897.995228645152
12027,2003,4916.0,12279.409247380814
12027,2004,4975.0,12924.944303475573
12027,2005,4942.0,15334.774515554085
