"","Period 2"
"Intercept","-0.207"
"",NA
"","[-0.767,-0.767]"
"Human Capital 2","4.15"
"",NA
"","[-0.002,-0.002]"
"Highest Grade Completed Mother","0"
"",NA
"","[0,0]"
"Income 2","0"
"",NA
"","[0,0]"
