"","Period 1"
"Intercept","0"
"",NA
"","[0.002,0.002]"
"Highest Grade Completed Mother","-0.004"
"",NA
"","[0.002,0.002]"
"Income 1","-0.002"
"",NA
"","[0.004,0.004]"
