id,period,year,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HGC_OF_MOTHER_AS_OF_MAY_1_R,HOW_MANY_BOOKS,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,MUSIC_INSTMT_CH,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPEND_TIME_W_DAD,HOW_OFT_CH_W_DAD_OUTDOORS,DO_PARS_DISCUSS_TV,PIAT_MATH,PIAT_READ_REC,PIAT_READ_COMP,PPVT,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,IF_LOW_GRADES,TYPE_OF_SCHOOL,CH_ATTENDS_PUBLIC_PRIV_RELI,CHILD_AGE_WHEN_1ST_ATTD_HEA,IS_SCHOOL_GIFTED_HANDICAPPED,OWN_A_HOME_COMPUTER,PARS_HELP_W_HOMEWORK,DOES_CHILD_USE_ANY_COMPUTER,MOMHGC_EVER_XRND,HGC_YEARLY_CHILD,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,SPOUSE_WKSWK_PCY,SPOUSE_HRSWK_PCY,LABOR_INCOME,MOM_RACE_ENCODED,WKSWK_PCY,HRSWK_PCY,HGC_REV_MOM,TNFI_TRUNC,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGC_EVER_XRND,HIGHEST_DEGREE_EVER_XRND
377002.0,1,1994.5,3770.0,3.0,2.0,1987.0,12.0,20.0,2.25,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,1.0,0.0,0.028846153846153848,1.0,4.0,0.0,35.578125,25.46875,27.28125,62.375,,,5.0,1.0,1.0,,1.0,1.0,2.0,,12.0,7.0,8.0,1.0,0.0,1.0,0.0,0.0,52.00002257758722,43.81177510134581,59899.88439585488,3.0,52.0,2084.854400386505,12.0,93238.26205853038,,,,,,,,,,,,,,,,12.0,1.0
377002.0,2,1999.0,3770.0,3.0,2.0,1987.0,12.0,20.0,1.0,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,1.0,0.0,0.028846153846153848,1.0,4.0,0.0,51.05,46.0,50.85,102.5,,,5.0,1.0,1.0,,1.0,1.0,2.0,,12.0,7.0,8.0,1.0,0.0,1.0,0.0,0.0,51.99999610425946,48.08737998251288,47829.245218652744,3.0,52.0,2296.33884856076,12.0,80937.42131035219,,,,,,,,,,,,,,,,12.0,1.0
377002.0,3,2004.0,3770.0,3.0,2.0,1987.0,12.0,20.0,1.0,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,1.0,0.0,0.028846153846153848,1.0,4.0,0.0,59.0,47.0,54.0,105.0,,,5.0,1.0,1.0,,1.0,1.0,1.7,,12.0,9.0,8.0,1.0,0.0,1.0,0.0,0.0,52.0,47.5,131601.13083309476,3.0,52.0,2080.0,12.0,229573.00787288864,,,,,,,,,,,,,,,,12.0,1.0
377101.0,-1,1991.0,3771.0,3.0,1.0,1992.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,3.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,32861.15087317492,3.0,52.0,2538.0,14.0,56115.247638133405,,,,,,,,,,,,,,,,18.0,4.0
377101.0,0,1994.5,3771.0,3.0,1.0,1992.0,13.996914499723369,15.0,3.0,7.0,1.0,2.0,3.0,,0.0,1.0,0.0,0.0,4.0,0.23014959723820486,0.0,4.0,4.0,4.0,4.25,,,5.0,1.0,1.0,,,,3.0,,18.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,28.83047703283359,41.531258757180886,42271.242827057686,3.0,52.00056582421728,2185.1004416572364,13.98906073179932,54431.66182943817,,,,,,,,,,,,,,,,18.0,4.0
377101.0,1,1999.5,3771.0,3.0,1.0,1992.0,14.713492679916586,15.0,3.0,7.0,1.0,2.0,3.0,,0.0,1.0,0.0,0.0,4.0,0.23014959723820486,0.0,2.9375,3.8750000000000004,3.875,9.25,,,5.0,1.0,1.0,,,,3.0,,18.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,-9.024502592125545,48.847992854140394,51011.63949736969,3.0,52.01159939645417,1924.486137306677,14.713245001886081,59012.862062415275,,,,,,,,,,,,,,,,18.0,4.0
377101.0,2,2004.0,3771.0,3.0,1.0,1992.0,17.451485295995234,15.0,3.0,4.9,1.0,2.0,3.0,,0.05192307692307692,0.7,0.4,0.0,3.7,0.23014959723820488,0.0,10.25,19.25,15.25,13.0,,,5.0,1.0,1.0,,,,3.0,,18.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,42.52266708701135,22.493568726355612,69400.38421165664,3.0,52.12923425122595,1942.3992078460956,17.45147114296492,107825.61344646403,,,,,,,,,,,,,,,,18.0,4.0
377101.0,3,2008.8,3771.0,3.0,1.0,1992.0,18.0,15.0,3.0,0.0,1.0,2.0,3.0,,0.1346153846153846,0.0,0.0,0.0,3.0,0.23014959723820488,0.0,10.0,25.0,21.0,13.0,,,5.0,1.0,1.0,,,,3.0,,18.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,36.7,19.8,90582.22507872891,3.0,47.5,1893.3,18.0,124741.18687947327,,,,,,,,,,,,,,,,18.0,4.0
377102.0,-1,,3771.0,3.0,1.0,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,18.0,4.0
377102.0,0,1998.5,3771.0,3.0,1.0,1996.0,14.439700704225352,20.0,1.0,7.0,1.0,1.0,1.0,1.0,0.1346153846153846,0.0,1.0,0.0,1.0,1.0,0.0,31.0,25.0,21.0,59.166666666666664,,,5.0,3.0,2.0,,,,0.0,1.0,18.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,-24.933795195908953,65.48711646499567,49764.67161123696,3.0,52.01391274476125,1924.6750150291998,14.439700704225352,33737.52959845885,,,,,,,,,,,,,,,,18.0,4.0
377102.0,1,2003.5,3771.0,3.0,1.0,1996.0,17.31426056338028,20.0,0.45913461538461536,7.0,1.0,1.0,1.0,1.0,0.1346153846153846,0.0,1.0,0.0,1.0,1.0,0.0,45.8125,41.0625,37.4375,102.5,,,5.0,3.0,2.0,,,,0.0,1.0,18.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,40.34004969749352,23.809609982713916,63775.56644848402,3.0,52.20869117141876,1935.7502254379938,17.31426056338028,103718.88472448362,,,,,,,,,,,,,,,,18.0,4.0
377102.0,2,2008.0,3771.0,3.0,1.0,1996.0,17.992957746478872,16.5,0.1346153846153846,6.1,1.0,1.0,1.0,1.0,0.06057692307692307,0.3,1.0,0.008653846153846154,1.0,4.0,0.0,69.5,72.4125,66.0,135.0,,,5.0,3.0,2.0,,,,0.0,1.0,18.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,42.240859982713914,18.651620570440794,89923.80363653111,3.0,48.02621092408107,1891.962512882171,17.992957746478872,124273.98172927687,,,,,,,,,,,,,,,,18.0,4.0
377102.0,3,2012.8,3771.0,3.0,1.0,1996.0,18.0,15.0,0.1346153846153846,4.0,1.0,1.0,1.0,1.0,0.028846153846153848,1.0,1.0,0.028846153846153848,1.0,7.0,0.0,84.0,77.0,74.0,135.0,,,5.0,3.0,2.0,,,,0.0,1.0,18.0,8.5,6.0,0.0,0.0,0.0,0.0,0.0,29.05,27.75,110725.09991411396,3.0,52.0,2219.95,18.0,151374.21865731466,,,,,,,,,,,,,,,,18.0,4.0
377103.0,-1,1996.0,3771.0,3.0,2.0,1997.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,8.0,0.0,0.0,1.0,0.0,0.0,13.0,40.0,45150.71457200115,3.0,52.0,1924.0,14.0,61742.0543945033,,,,,,,,,,,,,,,,18.0,4.0
377103.0,0,1999.6666666666667,3771.0,3.0,2.0,1997.0,14.833333333333334,15.0,1.0,7.0,1.0,1.0,1.0,1.0,0.028846153846153844,0.0,1.0,0.0,1.0,1.0,0.0,13.0,9.0,9.0,70.0,,,5.0,3.0,2.0,,,,3.0,1.0,18.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,17.0,40.0,51640.37321416567,3.0,52.0,1924.0,14.833333333333334,80669.06520939087,,,,,,,,,,,,,,,,18.0,4.0
377103.0,1,2004.5,3771.0,3.0,2.0,1997.0,17.816343181037446,15.0,1.0,7.0,1.0,1.0,1.0,1.0,0.028846153846153848,0.0,1.0,0.0,1.0,1.0,0.0,28.3125,28.6875,27.4375,98.33333333333334,,,5.0,3.0,2.0,,,,3.0,1.0,18.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,49.8125,17.5,73725.58459024964,3.0,52.20869117141876,1948.7969340432842,17.816343181037446,102670.24422536694,,,,,,,,,,,,,,,,18.0,4.0
377103.0,2,2009.0,3771.0,3.0,2.0,1997.0,17.99234799038131,17.5,1.0,5.5,1.0,1.0,1.0,1.0,0.028846153846153848,0.5,1.0,0.0,1.0,4.0,0.0,56.1,72.85,52.55,135.73333333333335,,,5.0,3.0,2.0,,,,3.0,1.0,18.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,36.22828947368421,21.73421052631579,92599.8395696806,3.0,48.271075231879074,1916.6582274132597,17.99234799038131,129401.02145176896,,,,,,,,,,,,,,,,18.0,4.0
377103.0,3,2014.0,3771.0,3.0,2.0,1997.0,18.0,20.0,1.0,4.0,1.0,1.0,1.0,1.0,0.028846153846153848,1.0,1.0,0.0,1.0,7.0,0.0,68.0,77.0,61.0,138.0,,,5.0,3.0,2.0,,,,3.0,1.0,18.0,7.5,8.0,0.0,0.0,1.0,0.0,0.0,34.5,20.5,117257.62348983684,3.0,52.0,2235.5,18.0,150892.51770684228,,,,,,,,,,,,,,,,18.0,4.0
377104.0,-1,,3771.0,3.0,1.0,1998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,18.0,4.0
377104.0,0,2000.5,3771.0,3.0,1.0,1998.0,15.347997538073974,15.0,1.0,4.0,1.0,1.0,1.0,1.0,0.028846153846153844,1.0,1.0,0.0,1.0,7.0,0.0,20.0,17.0,17.0,55.0,,,5.0,3.0,2.0,,,,1.0,1.0,18.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,21.32520933014354,37.306419457735245,52328.736997805136,3.0,51.94782720714531,1921.457016489179,15.347997538073974,87590.76958679264,,,,,,,,,,,,,,,,18.0,4.0
377104.0,1,2005.5,3771.0,3.0,1.0,1998.0,18.032463071109582,15.0,1.018843498273878,4.0,1.0,1.0,1.0,1.0,0.028846153846153848,1.0,1.0,0.0,1.0,7.0,0.0,35.25,27.625,23.3125,75.5,,,5.0,3.0,2.0,,,,1.0,1.0,18.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,52.944377990430624,16.29425837320574,81374.8237489356,3.0,50.936158107179665,1924.8864973376847,18.032463071109582,109457.743719059,,,,,,,,,,,,,,,,18.0,4.0
377104.0,2,2010.0,3771.0,3.0,1.0,1998.0,18.001855032634833,15.0,1.1507479861910241,4.0,1.0,1.0,1.0,1.0,0.020192307692307693,0.7,0.7,0.0,1.0,4.969044879171461,0.0,67.0,61.5,58.0,128.8,,,5.0,3.0,2.0,,,,1.0,1.0,18.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,31.532535885167466,25.9311004784689,96356.52449938707,3.0,49.35170903469598,1970.0381569907247,18.001855032634833,136821.2147946002,,,,,,,,,,,,,,,,18.0,4.0
377104.0,3,2014.8,3771.0,3.0,1.0,1998.0,18.0,15.0,1.1507479861910241,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23014959723820488,0.0,72.0,65.0,64.0,137.0,,,5.0,3.0,2.0,,,,0.5,1.0,18.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,38.5,14.9,121863.02374176926,3.0,52.0,2235.5,18.0,150070.60058116235,,,,,,,,,,,,,,,,18.0,4.0
377201.0,-1,1984.0,3772.0,3.0,1.0,1985.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,18519.438877755514,3.0,52.0,2080.0,12.0,35716.0606928142,,,,,,,,,,,,,,,,12.0,1.0
377201.0,0,1987.5,3772.0,3.0,1.0,1985.0,12.0,10.0,3.0,14.0,1.0,2.0,3.0,4.0,0.23014959723820486,0.0,1.0,0.028846153846153844,1.0,4.0,0.0,17.0,17.0,17.0,51.0,0.0,,5.0,,3.0,,1.0,,1.0,,12.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,52.0,39.166666666666664,23032.64548143907,3.0,49.0,1881.6666666666667,12.0,52922.88262238764,,,,,,,,,,,,,,,,12.0,1.0
377201.0,1,1992.5,3772.0,3.0,1.0,1985.0,12.0,11.875,3.0,14.0,1.0,2.0,3.0,4.0,0.23014959723820486,0.1875,1.0,0.04867788461538461,1.0,4.0,0.0,24.875,20.0,23.375,89.5,0.0,,5.0,,3.0,,1.0,,1.0,,12.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,51.0,39.0,1888.7775551102206,3.0,10.5,140.25,12.0,48973.32164328658,,,,,,,,,,,,,,,,12.0,1.0
377201.0,2,1997.0,3772.0,3.0,1.0,1985.0,12.0,19.5,3.0,14.0,1.0,2.0,3.0,4.0,0.23014959723820488,0.45,1.0,0.1293269230769231,1.0,4.0,0.0,50.6,35.8,41.2,95.0,0.0,,5.0,,2.7,,1.0,,1.0,,12.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,51.349381168522726,38.40684574075051,1135.5039039726223,3.0,10.224646382012985,115.57272490367868,12.0,79010.7484099766,,,,,,,,,,,,,,,,12.0,1.0
377201.0,3,2002.0,3772.0,3.0,1.0,1985.0,12.0,20.0,3.0,14.0,1.0,2.0,3.0,4.0,0.23014959723820488,0.0,1.0,0.1346153846153846,1.0,4.0,0.0,52.0,37.0,42.0,95.0,0.0,,5.0,,1.3,,1.0,,1.0,,12.0,9.1,6.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,0.0,3.0,0.0,0.0,12.0,131319.43887775554,,,,,,,,,,,,,,,,12.0,1.0
377202.0,-1,1988.0,3772.0,3.0,1.0,1989.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,52.0,38.0,23717.44059547667,3.0,52.0,1941.0,12.0,56136.00343544232,,,,,,,,,,,,,,,,12.0,1.0
377202.0,0,1991.5,3772.0,3.0,1.0,1989.0,12.0,20.0,1.0,7.0,1.0,2.0,3.0,4.0,0.028846153846153844,0.0,1.0,0.028846153846153844,1.0,4.0,0.0,9.0,9.0,9.0,19.0,,,5.0,4.0,3.0,,1.0,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,51.333333333333336,38.833333333333336,9885.198969367308,3.0,21.333333333333332,707.6666666666666,12.0,53573.05802080352,,,,,,,,,,,,,,,,12.0,1.0
377202.0,1,1996.5,3772.0,3.0,1.0,1989.0,12.0,20.0,3.25,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.0,1.0,0.028846153846153848,1.0,4.0,0.0,23.875,14.25,14.25,37.0,,,5.0,4.0,3.0,,1.0,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,51.41616894197952,28.75623933447099,1073.7108671572787,3.0,12.039249146757678,126.62238694539249,12.0,69532.40589540858,,,,,,,,,,,,,,,,12.0,1.0
377202.0,2,2001.0,3772.0,3.0,1.0,1989.0,12.0,20.0,7.0,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.0,1.0,0.028846153846153848,1.0,4.0,0.0,26.0,15.0,15.0,37.0,,,5.0,4.0,3.0,,1.0,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,51.81646757679181,55.4024957337884,275.72146395423715,3.0,0.5906996587030717,14.236454778156997,12.0,128439.77741685226,,,,,,,,,,,,,,,,12.0,1.0
377202.0,3,2006.0,3772.0,3.0,1.0,1989.0,12.0,20.0,7.0,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.0,1.0,0.028846153846153848,1.0,4.0,0.0,26.0,15.0,15.0,37.0,,,5.0,4.0,3.0,,1.0,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,0.0,3.0,0.0,0.0,12.0,131319.43887775554,,,,,,,,,,,,,,,,12.0,1.0
377203.0,-1,1991.0,3772.0,3.0,2.0,1992.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,52.0,38.0,0.0,3.0,0.0,0.0,12.0,46392.21299742342,,,,,,,,,,,,,,,,12.0,1.0
377203.0,0,1994.5,3772.0,3.0,2.0,1992.0,12.0,,7.0,,1.0,2.0,3.0,4.0,,,,,,,,,,,47.0,,,,4.0,,,,,,,12.0,,,,,,,,50.96212121212122,28.810606060606062,1942.264561590714,3.0,14.882575757575758,175.4715909090909,12.0,55570.18062098223,,,,,,,,,,,,,,,,12.0,1.0
377203.0,1,1999.5,3772.0,3.0,2.0,1992.0,12.0,,3.25,,1.0,2.0,3.0,4.0,,,,,,,,,,,47.0,,,,4.0,,,,,,,12.0,,,,,,,,51.78409090909091,59.23295454545455,320.106040002082,3.0,0.6306818181818178,15.963068181818175,12.0,118375.93205892306,,,,,,,,,,,,,,,,12.0,1.0
377203.0,2,2004.0,3772.0,3.0,2.0,1992.0,12.0,,1.0,,1.0,2.0,3.0,4.0,,,,,,,,,,,47.0,,,,4.0,,,,,,,12.0,,,,,,,,52.0,50.0,0.0,3.0,0.0,0.0,12.0,131319.43887775554,,,,,,,,,,,,,,,,12.0,1.0
377203.0,3,2008.8,3772.0,3.0,2.0,1992.0,12.0,,1.0,,1.0,2.0,3.0,4.0,,,,,,,,,,,47.0,,,,4.0,,,,,,,12.0,,,,,,,,52.0,50.0,0.0,3.0,0.0,0.0,12.0,131319.43887775554,,,,,,,,,,,,,,,,12.0,1.0
377301.0,-1,,3773.0,3.0,2.0,1979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,14.0,1.0
377301.0,0,1981.5,3773.0,3.0,2.0,1979.0,14.0,20.0,7.0,14.0,,,,,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,62.0,56.0,57.0,127.0,0.0,,,,1.0,,1.0,,,,14.0,,,,,,,,17.28871273864017,51.1312948893594,7636.773557740086,3.0,33.29574872382764,1212.4461881096627,14.0,18634.22113242629,51.0,1.0,18.0,22.0,31.0,12.0,50.0,55.0,10.0,18.0,14.0,6.0,75.0,68.0,59594.0,14.0,1.0
377301.0,1,1986.5,3773.0,3.0,2.0,1979.0,14.0,20.0,7.0,14.0,,,,,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,62.0,56.0,57.0,127.0,0.0,,,,1.0,,1.0,,,,14.0,,,,,,,,-22.917327230099353,61.98801999003614,22061.71110745059,3.0,64.44475601464124,2597.501731478606,14.000000000000004,29042.447518346326,51.0,1.0,18.0,22.0,31.0,12.0,50.0,55.0,10.0,18.0,14.0,6.0,75.0,68.0,59594.0,14.0,1.0
377301.0,2,1991.0,3773.0,3.0,2.0,1979.0,14.0,20.0,7.0,14.0,,,,,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,62.0,56.0,57.0,127.0,0.0,,,,1.0,,1.0,,,,14.0,,,,,,,,23.2,12.403468676049318,35883.26367019754,3.0,52.0,2080.0,14.0,56403.50827369024,51.0,1.0,18.0,22.0,31.0,12.0,50.0,55.0,10.0,18.0,14.0,6.0,75.0,68.0,59594.0,14.0,1.0
377301.0,3,1996.0,3773.0,3.0,2.0,1979.0,14.0,20.0,7.0,14.0,,,,,0.1346153846153846,1.0,1.0,0.1346153846153846,1.0,1.0,0.0,62.0,56.0,57.0,127.0,0.0,,,,1.0,,1.0,,,,14.0,,,,,,,,48.99175170257898,50.899744675551126,53625.083570519695,3.0,51.99933288549014,2079.9723110610453,14.0,109822.76469101613,51.0,1.0,18.0,22.0,31.0,12.0,50.0,55.0,10.0,18.0,14.0,6.0,75.0,68.0,59594.0,14.0,1.0
377302.0,-1,1984.0,3773.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,14.0,1.0
377302.0,0,1987.5,3773.0,3.0,1.0,1985.0,14.0,,3.0,,1.0,2.0,,,,,,,,,,29.0,44.0,42.0,92.0,,,,,,,,,,,14.0,,,,,,,,0.0,-9.733496732026142,29093.625345929962,3.0,52.0,2080.0,14.0,32251.851130833096,,,,,,,,,,,,,,,,14.0,1.0
377302.0,1,1992.5,3773.0,3.0,1.0,1985.0,14.0,,3.0,,1.0,2.0,,,,,,,,,,29.0,44.0,42.0,92.0,,,,,,,,,,,14.0,,,,,,,,42.0,32.0,39482.46492985972,3.0,52.0,2080.0,14.0,73181.67592327514,,,,,,,,,,,,,,,,14.0,1.0
377302.0,2,1997.0,3773.0,3.0,1.0,1985.0,14.0,,3.0,,1.0,2.0,,,,,,,,,,29.0,44.0,42.0,92.0,,,,,,,,,,,14.0,,,,,,,,48.19820627802691,53.966862745098034,55503.695501188166,3.0,52.0,2080.0,14.0,114858.62160015097,,,,,,,,,,,,,,,,14.0,1.0
377302.0,3,2002.0,3773.0,3.0,1.0,1985.0,14.0,,3.0,,1.0,2.0,,,,,,,,,,29.0,44.0,42.0,92.0,,,,,,,,,,,14.0,,,,,,,,48.0,60.0,55675.63698826225,3.0,52.0,2080.0,14.0,114558.19066704837,,,,,,,,,,,,,,,,14.0,1.0
377303.0,-1,1985.0,3773.0,3.0,1.0,1986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,14.0,1.0
377303.0,0,1988.5,3773.0,3.0,1.0,1986.0,14.0,,3.0,,,,,,,,,,,,,15.0,21.0,,54.0,,,,,,,,,,,14.0,,,,,,,,8.666666666666666,-3.0668300653594756,30443.372459204125,3.0,52.0,2080.0,14.0,40954.83423990839,,,,,,,,,,,,,,,,14.0,1.0
377303.0,1,1993.5,3773.0,3.0,1.0,1986.0,14.000000000000002,,3.0,,,,,,,,,,,,,15.0,21.0,,54.0,,,,,,,,,,,14.0,,,,,,,,41.247757847533634,29.458578431372548,44487.90738106579,3.0,52.0,2080.0,14.0,81967.82438066397,,,,,,,,,,,,,,,,14.0,1.0
377303.0,2,1998.0,3773.0,3.0,1.0,1986.0,14.0,,3.0,,,,,,,,,,,,,15.0,21.0,,54.0,,,,,,,,,,,14.0,,,,,,,,48.0,60.0,55675.63698826225,3.0,52.0,2080.0,14.0,114558.19066704837,,,,,,,,,,,,,,,,14.0,1.0
377303.0,3,2002.8,3773.0,3.0,1.0,1986.0,14.0,,3.0,,,,,,,,,,,,,15.0,21.0,,54.0,,,,,,,,,,,14.0,,,,,,,,48.0,60.0,55675.63698826225,3.0,52.0,2080.0,14.0,114558.19066704837,,,,,,,,,,,,,,,,14.0,1.0
377401.0,-1,1979.0,3774.0,3.0,1.0,1980.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,2.0,0.0,0.0,0.0,0.0,0.0,,,3500.0,3.0,32.0,1024.0,9.0,3500.0,,,,,,,,,,,,,,,,9.0,
377401.0,0,1982.5,3774.0,3.0,1.0,1980.0,9.0,10.0,1.1507479861910241,7.0,,,,,0.0,1.0,0.0,0.1346153846153846,1.0,0.23014959723820486,0.0,24.0,14.0,14.0,84.0,0.0,,1.0,,1.0,,1.0,,,,9.0,,2.0,0.0,0.0,0.0,0.0,0.0,52.0,42.275526830657036,434.11509993491615,3.0,0.37760992422361,7.5762761143854,9.0,22566.574058325055,,,,,,,,,,,,,,,,9.0,
377401.0,1,1987.5,3774.0,3.0,1.0,1980.0,9.0,11.875,2.306530494821634,7.0,,,,,0.05048076923076923,0.625,0.375,0.1346153846153846,1.0,1.922612197928654,0.0,31.625,32.25,27.875,93.0,0.0,,1.0,,1.0,,1.0,,,,9.0,,2.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,8899.31291153736,3.0,20.5,440.0,9.0,59567.370912254555,,,,,,,,,,,,,,,,9.0,
377401.0,2,1992.0,3774.0,3.0,1.0,1980.0,9.0,18.5,3.0,7.0,,,,,0.06057692307692307,0.7,1.0,0.04038461538461539,1.0,6.32301495972382,0.0,41.0,52.0,41.0,108.0,0.0,,3.1,,1.0,,1.0,,,,9.0,,2.0,0.0,0.0,0.0,0.0,0.0,52.0,41.6,0.0,3.0,0.0,0.0,9.0,98965.48410016448,,,,,,,,,,,,,,,,9.0,
377401.0,3,1996.8,3774.0,3.0,1.0,1980.0,9.0,20.0,3.0,7.0,,,,,0.028846153846153848,1.0,1.0,0.0,1.0,7.0,0.0,41.0,52.0,41.0,108.0,0.0,,4.0,,1.0,,1.0,,,,9.0,,2.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,0.0,3.0,0.0,0.0,9.0,105210.42084168337,,,,,,,,,,,,,,,,9.0,
377402.0,-1,1984.0,3774.0,3.0,2.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,7.0,1.0,0.0,0.0,0.0,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,9.0,
377402.0,0,1987.5,3774.0,3.0,2.0,1985.0,9.0,,1.1507479861910241,,1.0,2.0,3.0,4.0,,,,,,,,11.0,14.0,14.0,78.0,0.0,,,,1.0,,,,0.0,,9.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,52.0,41.333333333333336,5932.87527435824,3.0,13.666666666666666,293.3333333333333,9.0,88312.33896364157,,,,,,,,,,,,,,,,9.0,
377402.0,1,1992.5,3774.0,3.0,2.0,1985.0,9.0,,1.1507479861910241,,1.0,2.0,3.0,4.0,,,,,,,,12.75,25.375,21.0,85.0,0.0,,,,1.0,,,,0.0,,9.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,52.0,40.0,0.0,3.0,0.0,0.0,9.0,100855.93200321523,,,,,,,,,,,,,,,,9.0,
377402.0,2,1997.0,3774.0,3.0,2.0,1985.0,9.0,,1.1507479861910241,,1.0,2.0,3.0,4.0,,,,,,,,13.0,27.0,22.0,86.0,0.0,,,,1.0,,,,0.0,,9.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,51.999999999999986,40.14141300775206,3882.5080433542053,3.0,20.43771738792778,986.5008666707414,8.999999999999996,69355.92403906192,,,,,,,,,,,,,,,,9.0,
377402.0,3,2002.0,3774.0,3.0,2.0,1985.0,9.0,,1.1507479861910241,,1.0,2.0,3.0,4.0,,,,,,,,13.0,27.0,22.0,86.0,0.0,,,,1.0,,,,0.0,,9.0,11.3,7.0,1.0,0.0,0.0,0.0,0.0,52.0,40.0,35156.63612940166,3.0,50.25,2067.5,9.0,44702.84144668259,,,,,,,,,,,,,,,,9.0,
377901.0,-1,,3779.0,3.0,2.0,1976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,8.0,0.0,0.0,1.0,0.0,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,17.0,5.0
