id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HGC_OF_MOTHER_AS_OF_MAY_1_R,HOW_MANY_BOOKS,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,MUSIC_INSTMT_CH,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPEND_TIME_W_DAD,HOW_OFT_CH_W_DAD_OUTDOORS,DO_PARS_DISCUSS_TV,PIAT_MATH,PIAT_READ_REC,PIAT_READ_COMP,PPVT,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,IF_LOW_GRADES,TYPE_OF_SCHOOL,CH_ATTENDS_PUBLIC_PRIV_RELI,CHILD_AGE_WHEN_1ST_ATTD_HEA,IS_SCHOOL_GIFTED_HANDICAPPED,OWN_A_HOME_COMPUTER,PARS_HELP_W_HOMEWORK,DOES_CHILD_USE_ANY_COMPUTER,MOMHGC_EVER_XRND,HGC_YEARLY_CHILD,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,UNEMPR_TOTAL,UNEMPSP_TOTAL,AFDC_TOTAL,FDSTMPS_TOTAL,SSI_TOTAL,WELFARE_AMT,MOTHER_BIRTH_MONTH,MOTHER_BIRTH_YEAR,SPOUSE_WKSWK_PCY,SPOUSE_HRSWK_PCY,LABOR_INCOME,MOM_RACE,URBAN_RURAL,WKSWK_PCY,HRSWK_PCY,HGC_REV_MOM,TNFI_TRUNC,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGC_EVER_MOM_XRND,HIGHEST_DEGREE_EVER_MOM_XRND,NUM_OLDER_SIBLINGS,NUM_CHILDREN,TRANSFER_INCOME,MOTHER_AGE
201.0,-1,2.0,3.0,2.0,1993.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,10.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,52.0,43.0,43785.857429144016,3.0,1.0,52.0,1820.0,12.0,,,,,,,,,,,,,,,,,12.0,1.0,0.0,2.0,,
201.0,0,2.0,3.0,2.0,1993.0,12.0,,,,,,,,0.028846153846153848,,,,,,,10.0,10.0,10.0,30.0,0.0,,,,,,,,,,12.0,,10.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,52.0,36.0,8558.784235136942,3.0,1.0,9.916666666666666,347.0833333333333,12.0,125964.07099914116,,,,,,,,,,,,,,,,12.0,1.0,0.0,2.0,,
201.0,1,2.0,3.0,2.0,1993.0,12.0,,5.0,,,,,,0.028846153846153848,,,,,,,38.0,35.0,26.0,67.33333333333334,0.0,,,1.0,,,,,,,12.0,,10.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,52.0,39.625,0.0,3.0,1.0,0.0,0.0,12.0,118104.04916976813,,,,,,,,,,,,,,,,12.0,1.0,0.0,2.0,,
201.0,2,2.0,3.0,2.0,1993.0,12.0,20.0,,14.0,,,,,0.06850961538461539,1.0,0.5,0.014423076923076922,1.0,4.0,1.0,,,,,,,5.0,1.0,,,,,,1.0,12.0,,10.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,52.0,40.0,7831.772115659891,3.0,1.0,33.2,578.0,12.0,94043.88119095334,,,,,,,,,,,,,,,,12.0,1.0,0.0,2.0,,
201.0,3,2.0,3.0,2.0,1993.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,10.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,30717.602061265392,3.0,1.0,52.0,1164.8,12.0,69571.36764958489,,,,,,,,,,,,,,,,12.0,1.0,0.0,2.0,,
202.0,-1,2.0,3.0,2.0,1994.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,52.0,35.0,51352.705410821654,3.0,1.0,52.0,1820.0,12.0,133517.0340681363,,,,,,,,,,,,,,,,12.0,1.0,1.0,2.0,,
202.0,0,2.0,3.0,2.0,1994.0,12.0,,,,1.0,1.0,1.0,1.0,0.03545673076923077,,,,,,,,,,,0.0,,,,,,,,,,12.0,,,,,,,,,,,,,,,,52.0,36.583333333333336,0.0,3.0,1.0,1.25,43.75,12.0,116268.25078728888,,,,,,,,,,,,,,,,12.0,1.0,1.0,2.0,,
202.0,1,2.0,3.0,2.0,1994.0,12.0,,2.2836538461538463,,,,,,0.0751201923076923,,,,,,,37.0,42.5,36.0,,0.0,,,1.0,,,,,,,12.0,,,,,,,,,,,,,,,,52.0,40.0,0.0,3.0,1.0,2.25,36.0,12.0,124120.89894073864,,,,,,,,,,,,,,,,12.0,1.0,1.0,2.0,,
202.0,2,2.0,3.0,2.0,1994.0,12.0,20.0,,10.5,,,,,0.1266826923076923,0.5,0.0,0.0673076923076923,1.0,1.0,1.0,,,,,,,5.0,1.0,,,,,,1.0,12.0,,,,,,,,,,,,,,,,52.0,40.0,10888.617234468938,3.0,1.0,41.8,726.0,12.0,70684.90581162326,,,,,,,,,,,,,,,,12.0,1.0,1.0,2.0,,
202.0,3,2.0,3.0,2.0,1994.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,34575.94617807043,3.0,1.0,52.0,1235.0,12.0,81614.73060406529,,,,,,,,,,,,,,,,12.0,1.0,1.0,2.0,,
301.0,-1,3.0,3.0,2.0,1981.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,8008.016032064128,3.0,1.0,40.0,1440.0,10.0,8008.016032064128,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,,
301.0,0,3.0,3.0,2.0,1981.0,10.0,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,1484.9792891906266,,1422.5828227884344,,,50.4,45.6,2296.2668193529917,3.0,1.0,8.4,244.0,10.0,25480.21448611509,51.0,0.0,14.0,13.0,29.0,12.0,46.0,72.0,13.0,13.0,13.0,14.0,51.0,46.0,49444.0,12.0,1.0,0.0,3.0,5724.392659604925,1986.0
301.0,1,3.0,3.0,2.0,1981.0,10.0,,2.0,,,,,,,,,,,,,38.0,40.5,40.0,92.66666666666666,0.0,,,,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,11484.650443744633,,756.175616539201,625.6799312911538,606.6840824506157,,,41.0,46.25,3776.8751789292883,3.0,1.0,21.25,1014.5,10.0,41931.15151732036,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,9807.32745490982,
301.0,2,3.0,3.0,2.0,1981.0,11.2,20.0,,10.5,,,,,0.5,0.5,1.0,0.0673076923076923,1.0,2.5,1.0,,,,,0.0,,5.0,,1.0,,2.5,1.0,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.8,54.6,14957.05697108503,3.0,1.0,15.3,706.0,11.2,54809.15545376468,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,,
301.0,3,3.0,3.0,2.0,1981.0,12.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.34522439585730724,,12.0,10.5,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,49.9,47.0,28710.621242484973,3.0,1.0,19.6,1171.2,12.0,144238.906384197,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,,
302.0,-1,3.0,3.0,2.0,1983.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,256.5270541082164,,256.5270541082164,,,52.0,40.0,9501.002004008016,3.0,1.0,19.0,760.0,10.0,23073.862009733755,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,245.66876610363585,
302.0,0,3.0,3.0,2.0,1983.0,10.0,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,17966.190667048384,,1533.113165105722,625.6799312911538,1403.1205267678217,,,50.666666666666664,45.5,1009.4379234659796,3.0,1.0,9.0,289.6666666666667,10.0,31760.351464834428,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,10377.251646149443,
302.0,1,3.0,3.0,2.0,1983.0,10.0,,2.075373993095512,,,,,,,,,,,,,38.0,42.0,39.0,91.0,0.0,,,,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,5003.110220440883,,528.3890842910312,,495.89092470655606,,,39.5,48.5,6681.07643859147,3.0,1.0,18.5,922.5,10.0,38037.92935871744,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,1607.6009161179504,
302.0,2,3.0,3.0,2.0,1983.0,12.0,20.0,,14.0,,,,,1.0,0.0,1.0,0.028846153846153848,1.0,7.0,,,,,,,,,,,,,1.0,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,1007.2898177306997,,1007.2898177306997,,,51.7,55.8,40041.482965931864,3.0,1.0,12.3,543.8,12.0,107612.10993415404,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,990.1853230270066,
302.0,3,3.0,3.0,2.0,1983.0,12.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,12.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,,,,1646.872793205459,,1646.872793205459,,,43.9,43.0,487.5751503006012,3.0,1.0,23.8,1515.4,12.0,128839.24992842833,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,1627.3720774883102,
303.0,-1,3.0,3.0,2.0,1986.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,50.0,1980.3320927569423,3.0,1.0,23.0,460.0,10.0,29400.314915545376,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,,
303.0,0,3.0,3.0,2.0,1986.0,10.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.0,,,,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,11484.650443744633,,431.6651398034165,625.6799312911538,496.42589941788344,,,43.666666666666664,48.166666666666664,3806.58936921462,3.0,1.0,14.166666666666666,676.3333333333334,10.0,43554.74992842829,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,6101.931768298503,
303.0,1,3.0,3.0,2.0,1986.0,11.5,,4.0,,,,,,,,,,,,,23.5,23.0,20.0,92.5,0.0,,,,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,815.414925088272,,815.414925088272,,,52.0,57.25,16763.312338963646,3.0,1.0,19.125,882.5,11.5,56816.74062410536,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,799.0292966886155,
303.0,2,3.0,3.0,2.0,1986.0,12.0,20.0,,2.492059838895282,,,,,0.1346153846153846,1.0,1.0,0.10288461538461538,1.0,2.5,1.0,40.0,40.0,38.0,,,,5.0,1.0,3.0,,5.0,1.0,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,1391.0396030155553,,1391.0396030155553,,,49.9,47.0,28710.621242484973,3.0,1.0,19.6,1171.2,12.0,144238.906384197,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,1372.4973757037887,
303.0,3,3.0,3.0,2.0,1986.0,12.0,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,1838.7476858478867,,1838.7476858478867,,,36.25,40.0,0.0,3.0,1.0,13.0,910.0,12.0,,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,1818.5281038267012,
401.0,-1,4.0,3.0,1.0,1980.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,8.0,62.0,,,,3.0,1.0,0.0,0.0,9.0,22390.0,,,,,,,,,,,,,,,,14.0,1.0,0.0,2.0,,1917.0
401.0,0,4.0,3.0,1.0,1980.0,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,2.0,0.0,0.0,0.0,0.0,0.0,,,3867.067993129116,1165.1853707414832,,5032.253363870598,8.0,62.0,49.53846153846153,70.2923076923077,314.49791010592617,3.0,1.0,3.6,90.0,10.6,10859.531348411107,51.0,0.0,15.0,18.0,29.0,12.0,46.0,62.0,11.0,10.0,10.0,10.0,62.0,48.0,55761.0,14.0,1.0,0.0,2.0,5020.7389063841965,1919.0
401.0,1,4.0,3.0,1.0,1980.0,14.0,,3.0,,,,,,,,,,,,,38.5,44.5,,104.5,0.0,,,,,,,,,,14.0,,2.0,0.0,0.0,0.0,0.0,0.0,12781.054680790152,,,,,,,,50.03846153846154,72.6923076923077,28176.989693673062,3.0,1.0,41.25,1671.0,14.0,29045.387202977385,,,,,,,,,,,,,,,,14.0,1.0,0.0,2.0,9168.741983967937,
401.0,2,4.0,3.0,1.0,1980.0,14.0,20.0,,0.0,,,,,0.1346153846153846,0.0,1.0,0.0,6.0,,1.0,,,,,,,1.0,,1.0,,,,,,14.0,,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,51.07692307692308,55.38461538461538,46002.51932436302,3.0,1.0,36.4,1317.4666666666667,14.0,51437.219352991706,,,,,,,,,,,,,,,,14.0,1.0,0.0,2.0,,
401.0,3,4.0,3.0,1.0,1980.0,14.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.5,,14.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,51.94230769230769,40.96153846153846,59188.19782421987,3.0,1.0,47.5,1928.6666666666665,14.0,106473.9478957916,,,,,,,,,,,,,,,,14.0,1.0,0.0,2.0,,
403.0,-1,4.0,3.0,2.0,1997.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,52.0,40.0,77945.89178356715,3.0,1.0,52.0,2392.0,14.0,,,,,,,,,,,,,,,,,14.0,1.0,1.0,2.0,,
403.0,0,4.0,3.0,2.0,1997.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,52.0,41.66666666666667,54500.86744918409,3.0,1.0,38.22222222222223,1265.7777777777778,14.0,164193.92607437097,,,,,,,,,,,,,,,,14.0,1.0,1.0,2.0,,
403.0,1,4.0,3.0,2.0,1997.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,52.0,45.416666666666664,109215.56613226455,3.0,1.0,34.22222222222222,1233.7777777777776,14.0,256757.22796386425,,,,,,,,,,,,,,,,14.0,1.0,1.0,2.0,,
403.0,2,4.0,3.0,2.0,1997.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,52.0,49.16666666666667,163930.264815345,3.0,1.0,30.22222222222223,1201.7777777777778,14.0,349320.5298533575,,,,,,,,,,,,,,,,14.0,1.0,1.0,2.0,,
403.0,3,4.0,3.0,2.0,1997.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,20.681362725450903,,,,,,,,52.0,53.33333333333333,224724.37446321215,3.0,1.0,25.77777777777778,1166.2222222222222,14.0,452168.64306390565,,,,,,,,,,,,,,,,14.0,1.0,1.0,2.0,20.65845977669625,
801.0,-1,8.0,3.0,2.0,1976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,14.0,2.0,0.0,3.0,0.0,
801.0,0,8.0,3.0,2.0,1976.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,3081.16676209562,,802.5300601202405,678.1080017177212,,680.0919696535929,7.0,58.0,37.333333333333336,41.666666666666664,3987.011928619144,3.0,1.0,26.666666666666668,662.3333333333334,12.0,16943.60578299456,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,14.0,2.0,0.0,3.0,892.980914209371,1922.0
801.0,1,8.0,3.0,2.0,1976.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,7565.579301460063,2118.661322645291,2921.4478957915835,1347.92427712568,,1347.92427712568,,,40.75,38.5,12079.695104494704,3.0,1.0,52.0,2076.5,12.0,35839.65817348984,,,,,,,,,,,,,,,,14.0,2.0,0.0,3.0,1907.6218866304039,
801.0,2,8.0,3.0,2.0,1976.0,12.0,18.5,,2.1,,,,,0.1346153846153846,1.0,0.7,0.1346153846153846,2.4,1.0,1.0,59.0,78.0,56.0,136.0,0.0,,2.5,1.1666666666666667,1.0,,,,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,12797.393930718581,,4510.636272545091,1201.6912396221012,,4544.541941024907,,,46.8,55.0,15984.811680503868,3.0,0.6,36.0,1470.4,12.0,46612.45668479817,,,,,,,,,,,,,,,,14.0,2.0,0.0,3.0,8891.539341540225,
801.0,3,8.0,3.0,2.0,1976.0,12.0,5.25,,0.0,,,,,0.1346153846153846,0.25,0.0,0.055288461538461536,5.25,,1.0,,,,,,,3.75,1.75,1.0,,1.0,,,,14.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,459.29692718770883,,1255.2137608550431,,,52.0,40.0,37633.96793587175,3.0,1.0,52.0,2053.5,12.0,45201.36057829946,,,,,,,,,,,,,,,,14.0,2.0,0.0,3.0,3056.2510163183524,
802.0,-1,8.0,3.0,1.0,1979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,7.935871743486975,3.1491554537646724,,11.085027197251646,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,14.0,2.0,1.0,3.0,11.062124248496994,
802.0,0,8.0,3.0,1.0,1979.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,6.0,0.0,0.0,0.0,0.0,0.0,5323.373031777842,2118.661322645291,,1093.7357095142665,,1093.7357095142665,7.0,58.0,41.5,42.5,8015.526195247639,3.0,1.0,39.333333333333336,1400.1666666666667,12.0,26185.082975474765,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,14.0,2.0,1.0,3.0,1908.488643954576,1922.0
802.0,1,8.0,3.0,1.0,1979.0,12.0,12.5,0.5673076923076923,5.25,,,,,0.1346153846153846,0.0,0.0,0.1346153846153846,1.5,1.0,1.0,37.0,49.0,48.0,,0.0,,,,,,,,,,14.0,,6.0,0.0,0.0,0.0,0.0,0.0,12049.991840824508,,4775.501002004008,1416.778437828037,,4202.4873556637085,,,39.0,49.125,8425.725450901804,3.0,0.5,32.25,1281.0,12.0,43590.83109075294,,,,,,,,,,,,,,,,14.0,2.0,1.0,3.0,6460.83116232465,
802.0,2,8.0,3.0,1.0,1979.0,12.0,17.5,,0.4375,,,,,0.09495192307692307,0.0,0.375,0.09495192307692307,2.125,1.0,1.0,,,,,,,3.5,,1.0,,1.0,,,,14.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,651.5597862391452,,2243.393453573814,,,52.0,47.5,33161.482965931864,3.0,1.0,51.8,2060.8,12.0,45743.7849413112,,,,,,,,,,,,,,,,14.0,2.0,1.0,3.0,5861.900830231893,
802.0,3,8.0,3.0,1.0,1979.0,12.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,0.11507479861910243,,14.0,10.3,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,49644.11680503865,3.0,1.0,52.0,2293.8,12.0,54553.81477240196,,,,,,,,,,,,,,,,14.0,2.0,1.0,3.0,,
803.0,-1,8.0,3.0,2.0,1982.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,7.0,58.0,52.0,45.0,7757.027769825367,3.0,1.0,51.0,1002.0,12.0,30017.646149441745,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,14.0,2.0,2.0,3.0,,1923.0
803.0,0,8.0,3.0,2.0,1982.0,12.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,17.5,,,,,,,,,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,,2118.661322645291,4775.501002004008,1479.5884626395648,,3867.338963641569,,,40.166666666666664,44.0,10460.94570092566,3.0,0.6666666666666666,43.166666666666664,1756.5,12.0,38620.793682603304,,,,,,,,,,,,,,,,14.0,2.0,2.0,3.0,3097.754823933582,
803.0,1,8.0,3.0,2.0,1982.0,12.0,,1.1130609896432682,,,,,,,,,,,,,41.5,46.0,43.5,87.5,0.0,,,,,,,,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,14292.19811050673,,,939.9540748162992,,3725.6629926519704,,,52.0,51.25,25019.505868880624,3.0,1.0,45.25,1799.75,12.0,48970.55725737189,,,,,,,,,,,,,,,,14.0,2.0,2.0,3.0,10070.375551102206,
803.0,2,8.0,3.0,2.0,1982.0,12.0,20.0,,3.5,,,,,0.08173076923076923,0.5,1.0,0.028846153846153844,1.5,1.0,0.5,52.0,76.0,51.0,,,,4.0,,1.0,,1.0,1.0,,,14.0,,7.0,1.0,0.0,0.0,0.0,0.0,,,,363.16549766199074,,761.1239144956578,,,,,43535.21328371028,3.0,1.0,52.0,2178.6,12.0,49083.27655310622,,,,,,,,,,,,,,,,14.0,2.0,2.0,3.0,1653.426109361581,
803.0,3,8.0,3.0,2.0,1982.0,12.375,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,0.11507479861910243,,14.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,57300.787288863445,3.0,1.0,52.0,2236.0,12.375,,,,,,,,,,,,,,,,,14.0,2.0,2.0,3.0,,
1001.0,-1,10.0,3.0,2.0,1983.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,12215.574005153163,3.0,1.0,52.0,2080.0,9.0,33932.15001431434,,,,,,,,,,,,,,,,9.0,,0.0,2.0,,
1001.0,0,10.0,3.0,2.0,1983.0,9.0,,,,,,,,,,,,,,,13.0,18.0,18.0,64.0,0.0,,,,,,,,,,9.0,,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,52.0,41.333333333333336,8672.583261761618,3.0,1.0,42.666666666666664,1251.1666666666667,9.0,34003.54041416166,,,,,,,,,,,,,,,,9.0,,0.0,2.0,,
1001.0,1,10.0,3.0,2.0,1983.0,9.0,,2.0,,,,,,,,,,,,,37.5,39.5,40.0,96.66666666666666,0.0,,,,,,,,,,9.0,,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,52.0,42.25,18555.82593758947,3.0,1.0,40.125,808.75,9.0,98822.10134554823,,,,,,,,,,,,,,,,9.0,,0.0,2.0,,
1001.0,2,10.0,3.0,2.0,1983.0,9.0,15.0,,7.0,,,,,0.1346153846153846,1.0,1.0,0.028846153846153848,1.0,1.0,1.0,,,,,,,5.0,,1.0,,1.0,0.0,,,9.0,,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,52.0,43.0,28106.212424849702,3.0,1.0,52.0,2080.0,9.0,82105.4609218437,,,,,,,,,,,,,,,,9.0,,0.0,2.0,,
1001.0,3,10.0,3.0,2.0,1983.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,9.0,12.0,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,2.0,,
1002.0,-1,10.0,3.0,2.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,9.0,,1.0,2.0,,
1002.0,0,10.0,3.0,2.0,1988.0,9.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.0,,,,,,,,,,9.0,,,,,,,,,,,,,,,,52.0,41.5,17869.166905239053,3.0,1.0,43.083333333333336,1039.1666666666667,9.0,83005.11260616471,,,,,,,,,,,,,,,,9.0,,1.0,2.0,,
1002.0,1,10.0,3.0,2.0,1988.0,,,3.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,9.0,,,,,,,,,,,,,,,,52.0,46.0,31563.12625250501,3.0,1.0,52.0,2080.0,9.0,111523.04609218438,,,,,,,,,,,,,,,,9.0,,1.0,2.0,,
1002.0,2,10.0,3.0,2.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,9.0,,1.0,2.0,,
1002.0,3,10.0,3.0,2.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,9.0,,1.0,2.0,,
1201.0,-1,12.0,3.0,1.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,16.0,3.0,0.0,2.0,,
1201.0,0,12.0,3.0,1.0,1989.0,16.0,,,,,,,,,,,,,,,12.0,13.0,13.0,63.0,0.0,,,,,,,,,,16.0,,,,,,,,,,,,,,,,50.5,42.0,85901.80360721445,3.0,1.0,52.0,1553.0,16.0,183178.8577154309,,,,,,,,,,,,,,,,16.0,3.0,0.0,2.0,,
1201.0,1,12.0,3.0,1.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,16.0,3.0,0.0,2.0,,
1201.0,2,12.0,3.0,1.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,16.0,3.0,0.0,2.0,,
1201.0,3,12.0,3.0,1.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,16.0,3.0,0.0,2.0,,
1202.0,-1,12.0,3.0,1.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,16.0,3.0,1.0,2.0,,
1202.0,0,12.0,3.0,1.0,1993.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,50.5,42.0,85901.80360721445,3.0,1.0,52.0,1553.0,16.0,183178.8577154309,,,,,,,,,,,,,,,,16.0,3.0,1.0,2.0,,
1202.0,1,12.0,3.0,1.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,16.0,3.0,1.0,2.0,,
1202.0,2,12.0,3.0,1.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,16.0,3.0,1.0,2.0,,
